algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3962949.0
ecdh-P-384,derive-wall-ci95hi-ns,3970446.2
ecdh-P-384,derive-cyc-median,213681.0
ecdh-P-384,derive-cyc-mean,214194.3
ecdh-P-384,derive-persec,252.7
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10400203.0
ecdh-P-521,keygen-wall-mean-ns,10429338.7
ecdh-P-521,keygen-wall-std-ns,130318.6
ecdh-P-521,keygen-wall-p95-ns,10475981.0
ecdh-P-521,keygen-wall-p99-ns,11175796.0
ecdh-P-521,keygen-wall-ci95lo-ns,10421261.5
ecdh-P-521,keygen-wall-ci95hi-ns,10437415.9
ecdh-P-521,keygen-cyc-median,561605.0
ecdh-P-521,keygen-cyc-mean,563177.1
ecdh-P-521,keygen-persec,96.2
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,10311315.0
ecdh-P-521,derive-wall-mean-ns,10340841.9
ecdh-P-521,derive-wall-std-ns,134035.5
ecdh-P-521,derive-wall-p95-ns,10459204.0
ecdh-P-521,derive-wall-p99-ns,11112037.0
ecdh-P-521,derive-wall-ci95lo-ns,10332534.3
ecdh-P-521,derive-wall-ci95hi-ns,10349149.5
ecdh-P-521,derive-cyc-median,556803.0
ecdh-P-521,derive-cyc-mean,558397.5
ecdh-P-521,derive-persec,97.0
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,104408.0
ML-KEM-512,keygen-wall-mean-ns,104863.8
ML-KEM-512,keygen-wall-std-ns,2925.4
ML-KEM-512,keygen-wall-p95-ns,106129.0
ML-KEM-512,keygen-wall-p99-ns,115926.0
ML-KEM-512,keygen-wall-ci95lo-ns,104682.5
ML-KEM-512,keygen-wall-ci95hi-ns,105045.1
ML-KEM-512,keygen-cyc-median,5632.0
ML-KEM-512,keygen-cyc-mean,5656.7
ML-KEM-512,keygen-persec,9577.8
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,64351.0
ML-KEM-512,encap-wall-mean-ns,65283.9
ML-KEM-512,encap-wall-std-ns,8454.7
ML-KEM-512,encap-wall-p95-ns,65500.0
ML-KEM-512,encap-wall-p99-ns,74926.0
ML-KEM-512,encap-wall-ci95lo-ns,64759.9
ML-KEM-512,encap-wall-ci95hi-ns,65808.0
ML-KEM-512,encap-cyc-median,3471.0
ML-KEM-512,encap-cyc-mean,3521.7
ML-KEM-512,encap-persec,15539.8
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,92851.0
ML-KEM-512,decap-wall-mean-ns,96692.4
ML-KEM-512,decap-wall-std-ns,20112.0
ML-KEM-512,decap-wall-p95-ns,102982.0
ML-KEM-512,decap-wall-p99-ns,186760.0
ML-KEM-512,decap-wall-ci95lo-ns,95445.8
ML-KEM-512,decap-wall-ci95hi-ns,97938.9
ML-KEM-512,decap-cyc-median,5010.0
ML-KEM-512,decap-cyc-mean,5217.8
ML-KEM-512,decap-persec,10769.9
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,153833.0
ML-KEM-768,keygen-wall-mean-ns,154563.5
ML-KEM-768,keygen-wall-std-ns,4889.6
ML-KEM-768,keygen-wall-p95-ns,156371.0
ML-KEM-768,keygen-wall-p99-ns,165389.0
ML-KEM-768,keygen-wall-ci95lo-ns,154260.4
ML-KEM-768,keygen-wall-ci95hi-ns,154866.5
ML-KEM-768,keygen-cyc-median,8299.0
ML-KEM-768,keygen-cyc-mean,8338.3
ML-KEM-768,keygen-persec,6500.6
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,85074.0
ML-KEM-768,encap-wall-mean-ns,85446.0
ML-KEM-768,encap-wall-std-ns,2574.0
ML-KEM-768,encap-wall-p95-ns,85871.0
ML-KEM-768,encap-wall-p99-ns,95556.0
ML-KEM-768,encap-wall-ci95lo-ns,85286.4
ML-KEM-768,encap-wall-ci95hi-ns,85605.5
ML-KEM-768,encap-cyc-median,4589.0
ML-KEM-768,encap-cyc-mean,4609.0
ML-KEM-768,encap-persec,11754.5
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,127315.0
ML-KEM-768,decap-wall-mean-ns,127667.0
ML-KEM-768,decap-wall-std-ns,1992.9
ML-KEM-768,decap-wall-p95-ns,127537.0
ML-KEM-768,decap-wall-p99-ns,137371.0
ML-KEM-768,decap-wall-ci95lo-ns,127543.5
ML-KEM-768,decap-wall-ci95hi-ns,127790.5
ML-KEM-768,decap-cyc-median,6871.0
ML-KEM-768,decap-cyc-mean,6889.9
ML-KEM-768,decap-persec,7854.5
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,221167.0
ML-KEM-1024,keygen-wall-mean-ns,222164.9
ML-KEM-1024,keygen-wall-std-ns,5584.0
ML-KEM-1024,keygen-wall-p95-ns,230741.0
ML-KEM-1024,keygen-wall-p99-ns,236204.0
ML-KEM-1024,keygen-wall-ci95lo-ns,221818.8
ML-KEM-1024,keygen-wall-ci95hi-ns,222511.0
ML-KEM-1024,keygen-cyc-median,11937.0
ML-KEM-1024,keygen-cyc-mean,11986.2
ML-KEM-1024,keygen-persec,4521.5
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,109445.0
ML-KEM-1024,encap-wall-mean-ns,109773.6
ML-KEM-1024,encap-wall-std-ns,1728.3
ML-KEM-1024,encap-wall-p95-ns,110352.0
ML-KEM-1024,encap-wall-p99-ns,119167.0
ML-KEM-1024,encap-wall-ci95lo-ns,109666.5
ML-KEM-1024,encap-wall-ci95hi-ns,109880.7
ML-KEM-1024,encap-cyc-median,5906.0
ML-KEM-1024,encap-cyc-mean,5923.7
ML-KEM-1024,encap-persec,9137.0
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,165426.0
ML-KEM-1024,decap-wall-mean-ns,165828.1
ML-KEM-1024,decap-wall-std-ns,1872.2
ML-KEM-1024,decap-wall-p95-ns,166130.0
ML-KEM-1024,decap-wall-p99-ns,175055.0
ML-KEM-1024,decap-wall-ci95lo-ns,165712.1
ML-KEM-1024,decap-wall-ci95hi-ns,165944.2
ML-KEM-1024,decap-cyc-median,8930.0
ML-KEM-1024,decap-cyc-mean,8951.4
ML-KEM-1024,decap-persec,6045.0
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,460000.0
ML-DSA-44,keygen-wall-mean-ns,465920.9
ML-DSA-44,keygen-wall-std-ns,25242.9
ML-DSA-44,keygen-wall-p95-ns,506500.0
ML-DSA-44,keygen-wall-p99-ns,605093.0
ML-DSA-44,keygen-wall-ci95lo-ns,464356.3
ML-DSA-44,keygen-wall-ci95hi-ns,467485.4
ML-DSA-44,keygen-cyc-median,24834.0
ML-DSA-44,keygen-cyc-mean,25153.9
ML-DSA-44,keygen-persec,2173.9
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,2016074.0
ML-DSA-44,sign-wall-mean-ns,2733754.1
ML-DSA-44,sign-wall-std-ns,1822791.9
ML-DSA-44,sign-wall-p95-ns,6463833.0
ML-DSA-44,sign-wall-p99-ns,9267370.0
ML-DSA-44,sign-wall-ci95lo-ns,2620776.3
ML-DSA-44,sign-wall-ci95hi-ns,2846731.9
ML-DSA-44,sign-cyc-median,108861.0
ML-DSA-44,sign-cyc-mean,147616.9
ML-DSA-44,sign-persec,496.0
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,523778.0
ML-DSA-44,verify-wall-mean-ns,530438.7
ML-DSA-44,verify-wall-std-ns,25406.7
ML-DSA-44,verify-wall-p95-ns,546648.0
ML-DSA-44,verify-wall-p99-ns,674445.0
ML-DSA-44,verify-wall-ci95lo-ns,528864.0
ML-DSA-44,verify-wall-ci95hi-ns,532013.4
ML-DSA-44,verify-cyc-median,28278.0
ML-DSA-44,verify-cyc-mean,28637.2
ML-DSA-44,verify-persec,1909.2
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,743611.0
ML-DSA-65,keygen-wall-mean-ns,749077.0
ML-DSA-65,keygen-wall-std-ns,21136.3
ML-DSA-65,keygen-wall-p95-ns,757296.0
ML-DSA-65,keygen-wall-p99-ns,859056.0
ML-DSA-65,keygen-wall-ci95lo-ns,747767.0
ML-DSA-65,keygen-wall-ci95hi-ns,750387.1
ML-DSA-65,keygen-cyc-median,40149.0
ML-DSA-65,keygen-cyc-mean,40444.4
ML-DSA-65,keygen-persec,1344.8
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,3525814.0
ML-DSA-65,sign-wall-mean-ns,4404873.7
ML-DSA-65,sign-wall-std-ns,3287969.7
ML-DSA-65,sign-wall-p95-ns,10920352.0
ML-DSA-65,sign-wall-p99-ns,16962519.0
ML-DSA-65,sign-wall-ci95lo-ns,4201083.2
ML-DSA-65,sign-wall-ci95hi-ns,4608664.2
ML-DSA-65,sign-cyc-median,190387.0
ML-DSA-65,sign-cyc-mean,237857.2
ML-DSA-65,sign-persec,283.6
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,794704.0
ML-DSA-65,verify-wall-mean-ns,797777.0
ML-DSA-65,verify-wall-std-ns,23611.4
ML-DSA-65,verify-wall-p95-ns,804407.0
ML-DSA-65,verify-wall-p99-ns,811500.0
ML-DSA-65,verify-wall-ci95lo-ns,796313.5
ML-DSA-65,verify-wall-ci95hi-ns,799240.4
ML-DSA-65,verify-cyc-median,42908.0
ML-DSA-65,verify-cyc-mean,43073.7
ML-DSA-65,verify-persec,1258.3
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1110574.0
ML-DSA-87,keygen-wall-mean-ns,1117239.0
ML-DSA-87,keygen-wall-std-ns,30113.9
ML-DSA-87,keygen-wall-p95-ns,1125629.0
ML-DSA-87,keygen-wall-p99-ns,1278092.0
ML-DSA-87,keygen-wall-ci95lo-ns,1115372.5
ML-DSA-87,keygen-wall-ci95hi-ns,1119105.4
ML-DSA-87,keygen-cyc-median,59965.0
ML-DSA-87,keygen-cyc-mean,60324.3
ML-DSA-87,keygen-persec,900.4
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,4123814.0
ML-DSA-87,sign-wall-mean-ns,5001210.5
ML-DSA-87,sign-wall-std-ns,3320008.9
ML-DSA-87,sign-wall-p95-ns,11845704.0
ML-DSA-87,sign-wall-p99-ns,15718797.0
ML-DSA-87,sign-wall-ci95lo-ns,4795434.2
ML-DSA-87,sign-wall-ci95hi-ns,5206986.7
ML-DSA-87,sign-cyc-median,222679.0
ML-DSA-87,sign-cyc-mean,270059.4
ML-DSA-87,sign-persec,242.5
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,1223334.0
ML-DSA-87,verify-wall-mean-ns,1225944.4
ML-DSA-87,verify-wall-std-ns,5687.1
ML-DSA-87,verify-wall-p95-ns,1232704.0
ML-DSA-87,verify-wall-p99-ns,1236963.0
ML-DSA-87,verify-wall-ci95lo-ns,1225592.0
ML-DSA-87,verify-wall-ci95hi-ns,1226296.9
ML-DSA-87,verify-cyc-median,66054.0
ML-DSA-87,verify-cyc-mean,66194.3
ML-DSA-87,verify-persec,817.4
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,5
rsa-7680,keygen-wall-median-ns,27358567817.0
rsa-7680,keygen-wall-mean-ns,41222048856.8
rsa-7680,keygen-wall-std-ns,22656461285.0
rsa-7680,keygen-wall-p95-ns,77825315602.0
rsa-7680,keygen-wall-p99-ns,77825315602.0
rsa-7680,keygen-wall-ci95lo-ns,21362784932.2
rsa-7680,keygen-wall-ci95hi-ns,61081312781.4
rsa-7680,keygen-cyc-median,1477362646.0
rsa-7680,keygen-cyc-mean,2225990612.8
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227837277.0
rsa-7680,pss-sign-wall-mean-ns,228898659.8
rsa-7680,pss-sign-wall-std-ns,3149935.9
rsa-7680,pss-sign-wall-p95-ns,230697888.0
rsa-7680,pss-sign-wall-p99-ns,244911685.0
rsa-7680,pss-sign-wall-ci95lo-ns,228281272.4
rsa-7680,pss-sign-wall-ci95hi-ns,229516047.3
rsa-7680,pss-sign-cyc-median,12303205.0
rsa-7680,pss-sign-cyc-mean,12360497.8
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1746426.0
rsa-7680,pss-verify-wall-mean-ns,1750560.9
rsa-7680,pss-verify-wall-std-ns,5678.4
rsa-7680,pss-verify-wall-p95-ns,1755815.0
rsa-7680,pss-verify-wall-p99-ns,1761612.0
rsa-7680,pss-verify-wall-ci95lo-ns,1749448.0
rsa-7680,pss-verify-wall-ci95hi-ns,1751673.9
rsa-7680,pss-verify-cyc-median,94303.0
rsa-7680,pss-verify-cyc-mean,94525.3
rsa-7680,pss-verify-persec,572.6
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1763703.0
rsa-7680,oaep-encrypt-wall-mean-ns,1767018.8
rsa-7680,oaep-encrypt-wall-std-ns,4226.8
rsa-7680,oaep-encrypt-wall-p95-ns,1771723.0
rsa-7680,oaep-encrypt-wall-p99-ns,1772796.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1766190.4
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1767847.3
rsa-7680,oaep-encrypt-cyc-median,95235.0
rsa-7680,oaep-encrypt-cyc-mean,95413.9
rsa-7680,oaep-encrypt-persec,567.0
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,228103426.0
rsa-7680,oaep-decrypt-wall-mean-ns,229105308.4
rsa-7680,oaep-decrypt-wall-std-ns,3090642.6
rsa-7680,oaep-decrypt-wall-p95-ns,230903741.0
rsa-7680,oaep-decrypt-wall-p99-ns,245357407.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,228499542.5
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229711074.4
rsa-7680,oaep-decrypt-cyc-median,12317577.0
rsa-7680,oaep-decrypt-cyc-mean,12371676.5
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,5
rsa-15360,keygen-wall-median-ns,236632291933.0
rsa-15360,keygen-wall-mean-ns,330829013480.4
rsa-15360,keygen-wall-std-ns,257452411134.7
rsa-15360,keygen-wall-p95-ns,778835109369.0
rsa-15360,keygen-wall-p99-ns,778835109369.0
rsa-15360,keygen-wall-ci95lo-ns,105162025311.2
rsa-15360,keygen-wall-ci95hi-ns,556496001649.6
rsa-15360,keygen-cyc-median,12778143739.0
rsa-15360,keygen-cyc-mean,17864766706.4
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1599596869.0
rsa-15360,pss-sign-wall-mean-ns,1601496112.4
rsa-15360,pss-sign-wall-std-ns,10752543.3
rsa-15360,pss-sign-wall-p95-ns,1599870832.0
rsa-15360,pss-sign-wall-p99-ns,1662355296.0
rsa-15360,pss-sign-wall-ci95lo-ns,1599388613.9
rsa-15360,pss-sign-wall-ci95hi-ns,1603603610.8
rsa-15360,pss-sign-cyc-median,86378207.0
rsa-15360,pss-sign-cyc-mean,86480770.9
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6587389.0
rsa-15360,pss-verify-wall-mean-ns,6587514.5
rsa-15360,pss-verify-wall-std-ns,9236.1
rsa-15360,pss-verify-wall-p95-ns,6593444.0
