algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3946691.9
ecdh-P-384,derive-wall-ci95hi-ns,3948200.1
ecdh-P-384,derive-cyc-median,213001.0
ecdh-P-384,derive-cyc-mean,213153.5
ecdh-P-384,derive-persec,253.5
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10399481.0
ecdh-P-521,keygen-wall-mean-ns,10439675.9
ecdh-P-521,keygen-wall-std-ns,409407.7
ecdh-P-521,keygen-wall-p95-ns,10432074.0
ecdh-P-521,keygen-wall-p99-ns,10878759.0
ecdh-P-521,keygen-wall-ci95lo-ns,10414300.5
ecdh-P-521,keygen-wall-ci95hi-ns,10465051.2
ecdh-P-521,keygen-cyc-median,561565.0
ecdh-P-521,keygen-cyc-mean,563734.9
ecdh-P-521,keygen-persec,96.2
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,10315871.0
ecdh-P-521,derive-wall-mean-ns,10318308.3
ecdh-P-521,derive-wall-std-ns,21696.9
ecdh-P-521,derive-wall-p95-ns,10327870.0
ecdh-P-521,derive-wall-p99-ns,10403389.0
ecdh-P-521,derive-wall-ci95lo-ns,10316963.6
ecdh-P-521,derive-wall-ci95hi-ns,10319653.1
ecdh-P-521,derive-cyc-median,557051.0
ecdh-P-521,derive-cyc-mean,557181.8
ecdh-P-521,derive-persec,96.9
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,104592.0
ML-KEM-512,keygen-wall-mean-ns,105152.5
ML-KEM-512,keygen-wall-std-ns,5761.8
ML-KEM-512,keygen-wall-p95-ns,106204.0
ML-KEM-512,keygen-wall-p99-ns,116000.0
ML-KEM-512,keygen-wall-ci95lo-ns,104795.4
ML-KEM-512,keygen-wall-ci95hi-ns,105509.6
ML-KEM-512,keygen-cyc-median,5640.0
ML-KEM-512,keygen-cyc-mean,5670.6
ML-KEM-512,keygen-persec,9561.0
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,64426.0
ML-KEM-512,encap-wall-mean-ns,64630.1
ML-KEM-512,encap-wall-std-ns,1244.5
ML-KEM-512,encap-wall-p95-ns,64685.0
ML-KEM-512,encap-wall-p99-ns,73981.0
ML-KEM-512,encap-wall-ci95lo-ns,64553.0
ML-KEM-512,encap-wall-ci95hi-ns,64707.2
ML-KEM-512,encap-cyc-median,3475.0
ML-KEM-512,encap-cyc-mean,3485.2
ML-KEM-512,encap-persec,15521.7
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,93000.0
ML-KEM-512,decap-wall-mean-ns,93431.3
ML-KEM-512,decap-wall-std-ns,4258.0
ML-KEM-512,decap-wall-p95-ns,93278.0
ML-KEM-512,decap-wall-p99-ns,103111.0
ML-KEM-512,decap-wall-ci95lo-ns,93167.4
ML-KEM-512,decap-wall-ci95hi-ns,93695.2
ML-KEM-512,decap-cyc-median,5018.0
ML-KEM-512,decap-cyc-mean,5041.8
ML-KEM-512,decap-persec,10752.7
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,153519.0
ML-KEM-768,keygen-wall-mean-ns,154152.9
ML-KEM-768,keygen-wall-std-ns,3612.8
ML-KEM-768,keygen-wall-p95-ns,156018.0
ML-KEM-768,keygen-wall-p99-ns,165148.0
ML-KEM-768,keygen-wall-ci95lo-ns,153928.9
ML-KEM-768,keygen-wall-ci95hi-ns,154376.8
ML-KEM-768,keygen-cyc-median,8284.0
ML-KEM-768,keygen-cyc-mean,8317.6
ML-KEM-768,keygen-persec,6513.9
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,84982.0
ML-KEM-768,encap-wall-mean-ns,85325.6
ML-KEM-768,encap-wall-std-ns,2373.1
ML-KEM-768,encap-wall-p95-ns,85648.0
ML-KEM-768,encap-wall-p99-ns,95037.0
ML-KEM-768,encap-wall-ci95lo-ns,85178.5
ML-KEM-768,encap-wall-ci95hi-ns,85472.7
ML-KEM-768,encap-cyc-median,4585.0
ML-KEM-768,encap-cyc-mean,4603.2
ML-KEM-768,encap-persec,11767.2
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,126740.0
ML-KEM-768,decap-wall-mean-ns,127091.6
ML-KEM-768,decap-wall-std-ns,2022.1
ML-KEM-768,decap-wall-p95-ns,126963.0
ML-KEM-768,decap-wall-p99-ns,136759.0
ML-KEM-768,decap-wall-ci95lo-ns,126966.3
ML-KEM-768,decap-wall-ci95hi-ns,127217.0
ML-KEM-768,decap-cyc-median,6840.0
ML-KEM-768,decap-cyc-mean,6859.3
ML-KEM-768,decap-persec,7890.2
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,220426.0
ML-KEM-1024,keygen-wall-mean-ns,221733.3
ML-KEM-1024,keygen-wall-std-ns,9624.2
ML-KEM-1024,keygen-wall-p95-ns,230240.0
ML-KEM-1024,keygen-wall-p99-ns,236759.0
ML-KEM-1024,keygen-wall-ci95lo-ns,221136.8
ML-KEM-1024,keygen-wall-ci95hi-ns,222329.8
ML-KEM-1024,keygen-cyc-median,11897.0
ML-KEM-1024,keygen-cyc-mean,11967.6
ML-KEM-1024,keygen-persec,4536.7
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,109204.0
ML-KEM-1024,encap-wall-mean-ns,109509.7
ML-KEM-1024,encap-wall-std-ns,1651.8
ML-KEM-1024,encap-wall-p95-ns,110148.0
ML-KEM-1024,encap-wall-p99-ns,119111.0
ML-KEM-1024,encap-wall-ci95lo-ns,109407.3
ML-KEM-1024,encap-wall-ci95hi-ns,109612.1
ML-KEM-1024,encap-cyc-median,5894.0
ML-KEM-1024,encap-cyc-mean,5910.6
ML-KEM-1024,encap-persec,9157.2
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,165463.0
ML-KEM-1024,decap-wall-mean-ns,166011.7
ML-KEM-1024,decap-wall-std-ns,4310.8
ML-KEM-1024,decap-wall-p95-ns,167166.0
ML-KEM-1024,decap-wall-p99-ns,175297.0
ML-KEM-1024,decap-wall-ci95lo-ns,165744.5
ML-KEM-1024,decap-wall-ci95hi-ns,166278.9
ML-KEM-1024,decap-cyc-median,8932.0
ML-KEM-1024,decap-cyc-mean,8961.6
ML-KEM-1024,decap-persec,6043.6
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,460888.0
ML-DSA-44,keygen-wall-mean-ns,462142.5
ML-DSA-44,keygen-wall-std-ns,9352.1
ML-DSA-44,keygen-wall-p95-ns,471871.0
ML-DSA-44,keygen-wall-p99-ns,476241.0
ML-DSA-44,keygen-wall-ci95lo-ns,461562.8
ML-DSA-44,keygen-wall-ci95hi-ns,462722.1
ML-DSA-44,keygen-cyc-median,24881.0
ML-DSA-44,keygen-cyc-mean,24948.4
ML-DSA-44,keygen-persec,2169.7
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,2019352.0
ML-DSA-44,sign-wall-mean-ns,2816145.3
ML-DSA-44,sign-wall-std-ns,2021098.6
ML-DSA-44,sign-wall-p95-ns,6827482.0
ML-DSA-44,sign-wall-p99-ns,9353777.0
ML-DSA-44,sign-wall-ci95lo-ns,2690876.3
ML-DSA-44,sign-wall-ci95hi-ns,2941414.3
ML-DSA-44,sign-cyc-median,109036.0
ML-DSA-44,sign-cyc-mean,152064.6
ML-DSA-44,sign-persec,495.2
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,523389.0
ML-DSA-44,verify-wall-mean-ns,525043.2
ML-DSA-44,verify-wall-std-ns,4960.5
ML-DSA-44,verify-wall-p95-ns,533222.0
ML-DSA-44,verify-wall-p99-ns,536240.0
ML-DSA-44,verify-wall-ci95lo-ns,524735.8
ML-DSA-44,verify-wall-ci95hi-ns,525350.7
ML-DSA-44,verify-cyc-median,28257.0
ML-DSA-44,verify-cyc-mean,28346.1
ML-DSA-44,verify-persec,1910.6
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,744963.0
ML-DSA-65,keygen-wall-mean-ns,746839.3
ML-DSA-65,keygen-wall-std-ns,4874.1
ML-DSA-65,keygen-wall-p95-ns,756037.0
ML-DSA-65,keygen-wall-p99-ns,761166.0
ML-DSA-65,keygen-wall-ci95lo-ns,746537.2
ML-DSA-65,keygen-wall-ci95hi-ns,747141.4
ML-DSA-65,keygen-cyc-median,40221.0
ML-DSA-65,keygen-cyc-mean,40321.6
ML-DSA-65,keygen-persec,1342.3
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,3513574.0
ML-DSA-65,sign-wall-mean-ns,4247247.5
ML-DSA-65,sign-wall-std-ns,3071251.1
ML-DSA-65,sign-wall-p95-ns,10905037.0
ML-DSA-65,sign-wall-p99-ns,14267815.0
ML-DSA-65,sign-wall-ci95lo-ns,4056889.4
ML-DSA-65,sign-wall-ci95hi-ns,4437605.7
ML-DSA-65,sign-cyc-median,189725.0
ML-DSA-65,sign-cyc-mean,229344.0
ML-DSA-65,sign-persec,284.6
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,795463.0
ML-DSA-65,verify-wall-mean-ns,797302.3
ML-DSA-65,verify-wall-std-ns,4330.9
ML-DSA-65,verify-wall-p95-ns,805129.0
ML-DSA-65,verify-wall-p99-ns,809963.0
ML-DSA-65,verify-wall-ci95lo-ns,797033.8
ML-DSA-65,verify-wall-ci95hi-ns,797570.7
ML-DSA-65,verify-cyc-median,42949.0
ML-DSA-65,verify-cyc-mean,43048.1
ML-DSA-65,verify-persec,1257.1
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1111167.0
ML-DSA-87,keygen-wall-mean-ns,1113235.6
ML-DSA-87,keygen-wall-std-ns,9944.7
ML-DSA-87,keygen-wall-p95-ns,1123056.0
ML-DSA-87,keygen-wall-p99-ns,1130129.0
ML-DSA-87,keygen-wall-ci95lo-ns,1112619.3
ML-DSA-87,keygen-wall-ci95hi-ns,1113852.0
ML-DSA-87,keygen-cyc-median,59998.0
ML-DSA-87,keygen-cyc-mean,60108.4
ML-DSA-87,keygen-persec,900.0
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,4123296.0
ML-DSA-87,sign-wall-mean-ns,5189919.6
ML-DSA-87,sign-wall-std-ns,3452662.4
ML-DSA-87,sign-wall-p95-ns,11846389.0
ML-DSA-87,sign-wall-p99-ns,17626982.0
ML-DSA-87,sign-wall-ci95lo-ns,4975921.3
ML-DSA-87,sign-wall-ci95hi-ns,5403917.8
ML-DSA-87,sign-cyc-median,222652.0
ML-DSA-87,sign-cyc-mean,280249.7
ML-DSA-87,sign-persec,242.5
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,1223426.0
ML-DSA-87,verify-wall-mean-ns,1226249.9
ML-DSA-87,verify-wall-std-ns,6936.6
ML-DSA-87,verify-wall-p95-ns,1232926.0
ML-DSA-87,verify-wall-p99-ns,1237982.0
ML-DSA-87,verify-wall-ci95lo-ns,1225819.9
ML-DSA-87,verify-wall-ci95hi-ns,1226679.8
ML-DSA-87,verify-cyc-median,66060.0
ML-DSA-87,verify-cyc-mean,66211.0
ML-DSA-87,verify-persec,817.4
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,5
rsa-7680,keygen-wall-median-ns,34832427572.0
rsa-7680,keygen-wall-mean-ns,34169837335.4
rsa-7680,keygen-wall-std-ns,23292526426.3
rsa-7680,keygen-wall-p95-ns,69023343366.0
rsa-7680,keygen-wall-p99-ns,69023343366.0
rsa-7680,keygen-wall-ci95lo-ns,13753037732.2
rsa-7680,keygen-wall-ci95hi-ns,54586636938.6
rsa-7680,keygen-cyc-median,1880951079.0
rsa-7680,keygen-cyc-mean,1845171201.0
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227783759.0
rsa-7680,pss-sign-wall-mean-ns,228294612.3
rsa-7680,pss-sign-wall-std-ns,2903063.1
rsa-7680,pss-sign-wall-p95-ns,227828148.0
rsa-7680,pss-sign-wall-p99-ns,244715278.0
rsa-7680,pss-sign-wall-ci95lo-ns,227725612.0
rsa-7680,pss-sign-wall-ci95hi-ns,228863612.7
rsa-7680,pss-sign-cyc-median,12300315.0
rsa-7680,pss-sign-cyc-mean,12327898.5
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1746407.0
rsa-7680,pss-verify-wall-mean-ns,1750240.8
rsa-7680,pss-verify-wall-std-ns,5170.6
rsa-7680,pss-verify-wall-p95-ns,1756074.0
rsa-7680,pss-verify-wall-p99-ns,1760667.0
rsa-7680,pss-verify-wall-ci95lo-ns,1749227.3
rsa-7680,pss-verify-wall-ci95hi-ns,1751254.2
rsa-7680,pss-verify-cyc-median,94303.0
rsa-7680,pss-verify-cyc-mean,94508.0
rsa-7680,pss-verify-persec,572.6
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1763981.0
rsa-7680,oaep-encrypt-wall-mean-ns,1767128.6
rsa-7680,oaep-encrypt-wall-std-ns,4456.2
rsa-7680,oaep-encrypt-wall-p95-ns,1772852.0
rsa-7680,oaep-encrypt-wall-p99-ns,1776759.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1766255.2
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1768002.0
rsa-7680,oaep-encrypt-cyc-median,95250.0
rsa-7680,oaep-encrypt-cyc-mean,95419.9
rsa-7680,oaep-encrypt-persec,566.9
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,228104407.0
rsa-7680,oaep-decrypt-wall-mean-ns,228571376.5
rsa-7680,oaep-decrypt-wall-std-ns,2918237.7
rsa-7680,oaep-decrypt-wall-p95-ns,228154222.0
rsa-7680,oaep-decrypt-wall-p99-ns,245090000.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,227999401.9
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229143351.1
rsa-7680,oaep-decrypt-cyc-median,12317631.0
rsa-7680,oaep-decrypt-cyc-mean,12342845.4
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,5
rsa-15360,keygen-wall-median-ns,713828131223.0
rsa-15360,keygen-wall-mean-ns,807926356792.6
rsa-15360,keygen-wall-std-ns,733929610203.7
rsa-15360,keygen-wall-p95-ns,1873083603939.0
rsa-15360,keygen-wall-p99-ns,1873083603939.0
rsa-15360,keygen-wall-ci95lo-ns,164608689139.3
rsa-15360,keygen-wall-ci95hi-ns,1451244024445.9
rsa-15360,keygen-cyc-median,38546719088.0
rsa-15360,keygen-cyc-mean,43628023272.8
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1600988610.0
rsa-15360,pss-sign-wall-mean-ns,1602896893.2
rsa-15360,pss-sign-wall-std-ns,10878866.5
rsa-15360,pss-sign-wall-p95-ns,1601116851.0
rsa-15360,pss-sign-wall-p99-ns,1664437110.0
rsa-15360,pss-sign-wall-ci95lo-ns,1600764635.4
rsa-15360,pss-sign-wall-ci95hi-ns,1605029151.0
rsa-15360,pss-sign-cyc-median,86453373.0
rsa-15360,pss-sign-cyc-mean,86556406.8
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6557296.0
rsa-15360,pss-verify-wall-mean-ns,6556097.9
rsa-15360,pss-verify-wall-std-ns,3889.2
rsa-15360,pss-verify-wall-p95-ns,6562574.0
