algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,3936699.7
ecdh-P-384,derive-wall-ci95hi-ns,3938493.1
ecdh-P-384,derive-cyc-median,212552.0
ecdh-P-384,derive-cyc-mean,212622.3
ecdh-P-384,derive-persec,254.0
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,10404833.0
ecdh-P-521,keygen-wall-mean-ns,10455994.4
ecdh-P-521,keygen-wall-std-ns,208052.5
ecdh-P-521,keygen-wall-p95-ns,10678778.0
ecdh-P-521,keygen-wall-p99-ns,11599482.0
ecdh-P-521,keygen-wall-ci95lo-ns,10443099.2
ecdh-P-521,keygen-wall-ci95hi-ns,10468889.6
ecdh-P-521,keygen-cyc-median,561854.0
ecdh-P-521,keygen-cyc-mean,564616.1
ecdh-P-521,keygen-persec,96.1
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,10310370.0
ecdh-P-521,derive-wall-mean-ns,10341601.7
ecdh-P-521,derive-wall-std-ns,150321.7
ecdh-P-521,derive-wall-p95-ns,10467833.0
ecdh-P-521,derive-wall-p99-ns,11217018.0
ecdh-P-521,derive-wall-ci95lo-ns,10332284.6
ecdh-P-521,derive-wall-ci95hi-ns,10350918.7
ecdh-P-521,derive-cyc-median,556752.0
ecdh-P-521,derive-cyc-mean,558438.2
ecdh-P-521,derive-persec,97.0
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,104648.0
ML-KEM-512,keygen-wall-mean-ns,105108.8
ML-KEM-512,keygen-wall-std-ns,3262.3
ML-KEM-512,keygen-wall-p95-ns,106296.0
ML-KEM-512,keygen-wall-p99-ns,116111.0
ML-KEM-512,keygen-wall-ci95lo-ns,104906.6
ML-KEM-512,keygen-wall-ci95hi-ns,105311.0
ML-KEM-512,keygen-cyc-median,5644.0
ML-KEM-512,keygen-cyc-mean,5669.8
ML-KEM-512,keygen-persec,9555.8
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,64351.0
ML-KEM-512,encap-wall-mean-ns,64529.2
ML-KEM-512,encap-wall-std-ns,1245.2
ML-KEM-512,encap-wall-p95-ns,64482.0
ML-KEM-512,encap-wall-p99-ns,74129.0
ML-KEM-512,encap-wall-ci95lo-ns,64452.0
ML-KEM-512,encap-wall-ci95hi-ns,64606.4
ML-KEM-512,encap-cyc-median,3470.0
ML-KEM-512,encap-cyc-mean,3480.2
ML-KEM-512,encap-persec,15539.8
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,92741.0
ML-KEM-512,decap-wall-mean-ns,93004.5
ML-KEM-512,decap-wall-std-ns,1582.1
ML-KEM-512,decap-wall-p95-ns,92926.0
ML-KEM-512,decap-wall-p99-ns,102389.0
ML-KEM-512,decap-wall-ci95lo-ns,92906.4
ML-KEM-512,decap-wall-ci95hi-ns,93102.5
ML-KEM-512,decap-cyc-median,5004.0
ML-KEM-512,decap-cyc-mean,5017.9
ML-KEM-512,decap-persec,10782.7
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,154037.0
ML-KEM-768,keygen-wall-mean-ns,156274.8
ML-KEM-768,keygen-wall-std-ns,12427.2
ML-KEM-768,keygen-wall-p95-ns,164704.0
ML-KEM-768,keygen-wall-p99-ns,214055.0
ML-KEM-768,keygen-wall-ci95lo-ns,155504.5
ML-KEM-768,keygen-wall-ci95hi-ns,157045.0
ML-KEM-768,keygen-cyc-median,8311.0
ML-KEM-768,keygen-cyc-mean,8432.1
ML-KEM-768,keygen-persec,6491.9
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,84889.0
ML-KEM-768,encap-wall-mean-ns,88100.8
ML-KEM-768,encap-wall-std-ns,18418.8
ML-KEM-768,encap-wall-p95-ns,94037.0
ML-KEM-768,encap-wall-p99-ns,168815.0
ML-KEM-768,encap-wall-ci95lo-ns,86959.2
ML-KEM-768,encap-wall-ci95hi-ns,89242.4
ML-KEM-768,encap-cyc-median,4580.0
ML-KEM-768,encap-cyc-mean,4753.0
ML-KEM-768,encap-persec,11780.1
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,126815.0
ML-KEM-768,decap-wall-mean-ns,127135.0
ML-KEM-768,decap-wall-std-ns,1693.9
ML-KEM-768,decap-wall-p95-ns,127055.0
ML-KEM-768,decap-wall-p99-ns,136370.0
ML-KEM-768,decap-wall-ci95lo-ns,127030.0
ML-KEM-768,decap-wall-ci95hi-ns,127240.0
ML-KEM-768,decap-cyc-median,6844.0
ML-KEM-768,decap-cyc-mean,6861.5
ML-KEM-768,decap-persec,7885.5
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,220278.0
ML-KEM-1024,keygen-wall-mean-ns,221324.8
ML-KEM-1024,keygen-wall-std-ns,5761.2
ML-KEM-1024,keygen-wall-p95-ns,230093.0
ML-KEM-1024,keygen-wall-p99-ns,233759.0
ML-KEM-1024,keygen-wall-ci95lo-ns,220967.7
ML-KEM-1024,keygen-wall-ci95hi-ns,221681.9
ML-KEM-1024,keygen-cyc-median,11888.0
ML-KEM-1024,keygen-cyc-mean,11944.8
ML-KEM-1024,keygen-persec,4539.7
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,109074.0
ML-KEM-1024,encap-wall-mean-ns,109413.2
ML-KEM-1024,encap-wall-std-ns,1764.0
ML-KEM-1024,encap-wall-p95-ns,110056.0
ML-KEM-1024,encap-wall-p99-ns,119056.0
ML-KEM-1024,encap-wall-ci95lo-ns,109303.9
ML-KEM-1024,encap-wall-ci95hi-ns,109522.5
ML-KEM-1024,encap-cyc-median,5887.0
ML-KEM-1024,encap-cyc-mean,5904.9
ML-KEM-1024,encap-persec,9168.1
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,165426.0
ML-KEM-1024,decap-wall-mean-ns,165909.3
ML-KEM-1024,decap-wall-std-ns,2788.8
ML-KEM-1024,decap-wall-p95-ns,167093.0
ML-KEM-1024,decap-wall-p99-ns,174926.0
ML-KEM-1024,decap-wall-ci95lo-ns,165736.4
ML-KEM-1024,decap-wall-ci95hi-ns,166082.1
ML-KEM-1024,decap-cyc-median,8930.0
ML-KEM-1024,decap-cyc-mean,8955.8
ML-KEM-1024,decap-persec,6045.0
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,460981.0
ML-DSA-44,keygen-wall-mean-ns,467018.8
ML-DSA-44,keygen-wall-std-ns,25760.3
ML-DSA-44,keygen-wall-p95-ns,509185.0
ML-DSA-44,keygen-wall-p99-ns,585315.0
ML-DSA-44,keygen-wall-ci95lo-ns,465422.2
ML-DSA-44,keygen-wall-ci95hi-ns,468615.5
ML-DSA-44,keygen-cyc-median,24887.0
ML-DSA-44,keygen-cyc-mean,25213.1
ML-DSA-44,keygen-persec,2169.3
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,2012500.0
ML-DSA-44,sign-wall-mean-ns,2717948.7
ML-DSA-44,sign-wall-std-ns,1956641.9
ML-DSA-44,sign-wall-p95-ns,6836907.0
ML-DSA-44,sign-wall-p99-ns,9982685.0
ML-DSA-44,sign-wall-ci95lo-ns,2596674.8
ML-DSA-44,sign-wall-ci95hi-ns,2839222.6
ML-DSA-44,sign-cyc-median,108670.0
ML-DSA-44,sign-cyc-mean,146763.4
ML-DSA-44,sign-persec,496.9
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,523926.0
ML-DSA-44,verify-wall-mean-ns,530532.9
ML-DSA-44,verify-wall-std-ns,25930.3
ML-DSA-44,verify-wall-p95-ns,548704.0
ML-DSA-44,verify-wall-p99-ns,678407.0
ML-DSA-44,verify-wall-ci95lo-ns,528925.7
ML-DSA-44,verify-wall-ci95hi-ns,532140.1
ML-DSA-44,verify-cyc-median,28286.0
ML-DSA-44,verify-cyc-mean,28642.4
ML-DSA-44,verify-persec,1908.7
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,744908.0
ML-DSA-65,keygen-wall-mean-ns,746688.4
ML-DSA-65,keygen-wall-std-ns,4528.0
ML-DSA-65,keygen-wall-p95-ns,755981.0
ML-DSA-65,keygen-wall-p99-ns,759870.0
ML-DSA-65,keygen-wall-ci95lo-ns,746407.8
ML-DSA-65,keygen-wall-ci95hi-ns,746969.1
ML-DSA-65,keygen-cyc-median,40218.0
ML-DSA-65,keygen-cyc-mean,40313.4
ML-DSA-65,keygen-persec,1342.4
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,3525518.0
ML-DSA-65,sign-wall-mean-ns,4412183.4
ML-DSA-65,sign-wall-std-ns,3062526.5
ML-DSA-65,sign-wall-p95-ns,10252407.0
ML-DSA-65,sign-wall-p99-ns,14549370.0
ML-DSA-65,sign-wall-ci95lo-ns,4222366.0
ML-DSA-65,sign-wall-ci95hi-ns,4602000.7
ML-DSA-65,sign-cyc-median,190372.0
ML-DSA-65,sign-cyc-mean,238250.6
ML-DSA-65,sign-persec,283.6
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,794185.0
ML-DSA-65,verify-wall-mean-ns,796582.2
ML-DSA-65,verify-wall-std-ns,9524.3
ML-DSA-65,verify-wall-p95-ns,803611.0
ML-DSA-65,verify-wall-p99-ns,805315.0
ML-DSA-65,verify-wall-ci95lo-ns,795991.9
ML-DSA-65,verify-wall-ci95hi-ns,797172.5
ML-DSA-65,verify-cyc-median,42880.0
ML-DSA-65,verify-cyc-mean,43009.2
ML-DSA-65,verify-persec,1259.2
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,1110537.0
ML-DSA-87,keygen-wall-mean-ns,1117393.7
ML-DSA-87,keygen-wall-std-ns,32208.2
ML-DSA-87,keygen-wall-p95-ns,1126389.0
ML-DSA-87,keygen-wall-p99-ns,1280796.0
ML-DSA-87,keygen-wall-ci95lo-ns,1115397.4
ML-DSA-87,keygen-wall-ci95hi-ns,1119390.0
ML-DSA-87,keygen-cyc-median,59964.0
ML-DSA-87,keygen-cyc-mean,60333.1
ML-DSA-87,keygen-persec,900.5
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,4123519.0
ML-DSA-87,sign-wall-mean-ns,5000997.9
ML-DSA-87,sign-wall-std-ns,3141668.1
ML-DSA-87,sign-wall-p95-ns,10884500.0
ML-DSA-87,sign-wall-p99-ns,16664148.0
ML-DSA-87,sign-wall-ci95lo-ns,4806275.3
ML-DSA-87,sign-wall-ci95hi-ns,5195720.5
ML-DSA-87,sign-cyc-median,222665.0
ML-DSA-87,sign-cyc-mean,270047.9
ML-DSA-87,sign-persec,242.5
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,1224630.0
ML-DSA-87,verify-wall-mean-ns,1231985.4
ML-DSA-87,verify-wall-std-ns,31078.9
ML-DSA-87,verify-wall-p95-ns,1237167.0
ML-DSA-87,verify-wall-p99-ns,1391482.0
ML-DSA-87,verify-wall-ci95lo-ns,1230059.1
ML-DSA-87,verify-wall-ci95hi-ns,1233911.6
ML-DSA-87,verify-cyc-median,66124.0
ML-DSA-87,verify-cyc-mean,66520.6
ML-DSA-87,verify-persec,816.6
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,5
rsa-7680,keygen-wall-median-ns,59039801576.0
rsa-7680,keygen-wall-mean-ns,61495777437.4
rsa-7680,keygen-wall-std-ns,28341468305.9
rsa-7680,keygen-wall-p95-ns,105007320215.0
rsa-7680,keygen-wall-p99-ns,105007320215.0
rsa-7680,keygen-wall-ci95lo-ns,36653385149.4
rsa-7680,keygen-wall-ci95hi-ns,86338169725.4
rsa-7680,keygen-cyc-median,3188149269.0
rsa-7680,keygen-cyc-mean,3320771968.8
rsa-7680,keygen-persec,0.0
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,227848240.0
rsa-7680,pss-sign-wall-mean-ns,228826531.9
rsa-7680,pss-sign-wall-std-ns,2992491.7
rsa-7680,pss-sign-wall-p95-ns,230694518.0
rsa-7680,pss-sign-wall-p99-ns,244503222.0
rsa-7680,pss-sign-wall-ci95lo-ns,228240003.5
rsa-7680,pss-sign-wall-ci95hi-ns,229413060.2
rsa-7680,pss-sign-cyc-median,12303797.0
rsa-7680,pss-sign-cyc-mean,12356621.6
rsa-7680,pss-sign-persec,4.4
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,1813926.0
rsa-7680,pss-verify-wall-mean-ns,1795718.3
rsa-7680,pss-verify-wall-std-ns,42796.4
rsa-7680,pss-verify-wall-p95-ns,1855278.0
rsa-7680,pss-verify-wall-p99-ns,1860852.0
rsa-7680,pss-verify-wall-ci95lo-ns,1787330.2
rsa-7680,pss-verify-wall-ci95hi-ns,1804106.4
rsa-7680,pss-verify-cyc-median,97947.0
rsa-7680,pss-verify-cyc-mean,96963.6
rsa-7680,pss-verify-persec,551.3
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,1771019.0
rsa-7680,oaep-encrypt-wall-mean-ns,1795118.9
rsa-7680,oaep-encrypt-wall-std-ns,46178.4
rsa-7680,oaep-encrypt-wall-p95-ns,1877833.0
rsa-7680,oaep-encrypt-wall-p99-ns,1878093.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,1786067.9
rsa-7680,oaep-encrypt-wall-ci95hi-ns,1804169.9
rsa-7680,oaep-encrypt-cyc-median,95630.0
rsa-7680,oaep-encrypt-cyc-mean,96931.4
rsa-7680,oaep-encrypt-persec,564.6
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,227852925.0
rsa-7680,oaep-decrypt-wall-mean-ns,228954367.9
rsa-7680,oaep-decrypt-wall-std-ns,3185165.9
rsa-7680,oaep-decrypt-wall-p95-ns,230781111.0
rsa-7680,oaep-decrypt-wall-p99-ns,244764296.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,228330075.4
rsa-7680,oaep-decrypt-wall-ci95hi-ns,229578660.5
rsa-7680,oaep-decrypt-cyc-median,12304029.0
rsa-7680,oaep-decrypt-cyc-mean,12363526.2
rsa-7680,oaep-decrypt-persec,4.4
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,5
rsa-15360,keygen-wall-median-ns,229787338548.0
rsa-15360,keygen-wall-mean-ns,299308240043.6
rsa-15360,keygen-wall-std-ns,163764556437.0
rsa-15360,keygen-wall-p95-ns,583451161096.0
rsa-15360,keygen-wall-p99-ns,583451161096.0
rsa-15360,keygen-wall-ci95lo-ns,155762277288.3
rsa-15360,keygen-wall-ci95hi-ns,442854202798.9
rsa-15360,keygen-cyc-median,12408516252.0
rsa-15360,keygen-cyc-mean,16162644940.4
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,1601298740.0
rsa-15360,pss-sign-wall-mean-ns,1603247189.6
rsa-15360,pss-sign-wall-std-ns,10875393.2
rsa-15360,pss-sign-wall-p95-ns,1601806221.0
rsa-15360,pss-sign-wall-p99-ns,1664782332.0
rsa-15360,pss-sign-wall-ci95lo-ns,1601115612.5
rsa-15360,pss-sign-wall-ci95hi-ns,1605378766.6
rsa-15360,pss-sign-cyc-median,86470075.0
rsa-15360,pss-sign-cyc-mean,86575316.8
rsa-15360,pss-sign-persec,0.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,6558426.0
rsa-15360,pss-verify-wall-mean-ns,6557743.1
rsa-15360,pss-verify-wall-std-ns,9435.2
rsa-15360,pss-verify-wall-p95-ns,6560389.0
