algo,metric,value
ecdh-P-384,derive-wall-ci95hi-ns,457871.7
ecdh-P-384,derive-cyc-median,1229678.0
ecdh-P-384,derive-cyc-mean,1230273.1
ecdh-P-384,derive-persec,2185.8
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,1105860.0
ecdh-P-521,keygen-wall-mean-ns,1109933.1
ecdh-P-521,keygen-wall-std-ns,11429.6
ecdh-P-521,keygen-wall-p95-ns,1127662.0
ecdh-P-521,keygen-wall-p99-ns,1174356.0
ecdh-P-521,keygen-wall-ci95lo-ns,1109224.7
ecdh-P-521,keygen-wall-ci95hi-ns,1110641.5
ecdh-P-521,keygen-cyc-median,2972500.0
ecdh-P-521,keygen-cyc-mean,2983437.8
ecdh-P-521,keygen-persec,904.3
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,1092710.0
ecdh-P-521,derive-wall-mean-ns,1093244.6
ecdh-P-521,derive-wall-std-ns,4464.0
ecdh-P-521,derive-wall-p95-ns,1097631.0
ecdh-P-521,derive-wall-p99-ns,1105046.0
ecdh-P-521,derive-wall-ci95lo-ns,1092967.9
ecdh-P-521,derive-wall-ci95hi-ns,1093521.3
ecdh-P-521,derive-cyc-median,2937150.0
ecdh-P-521,derive-cyc-mean,2938583.4
ecdh-P-521,derive-persec,915.2
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,32260.0
ML-KEM-512,keygen-wall-mean-ns,25623.3
ML-KEM-512,keygen-wall-std-ns,10829.6
ML-KEM-512,keygen-wall-p95-ns,33206.0
ML-KEM-512,keygen-wall-p99-ns,36800.0
ML-KEM-512,keygen-wall-ci95lo-ns,24952.0
ML-KEM-512,keygen-wall-ci95hi-ns,26294.5
ML-KEM-512,keygen-cyc-median,86442.0
ML-KEM-512,keygen-cyc-mean,68713.7
ML-KEM-512,keygen-persec,30998.1
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,11196.0
ML-KEM-512,encap-wall-mean-ns,11244.3
ML-KEM-512,encap-wall-std-ns,218.6
ML-KEM-512,encap-wall-p95-ns,11553.0
ML-KEM-512,encap-wall-p99-ns,12426.0
ML-KEM-512,encap-wall-ci95lo-ns,11230.7
ML-KEM-512,encap-wall-ci95hi-ns,11257.8
ML-KEM-512,encap-cyc-median,30038.0
ML-KEM-512,encap-cyc-mean,30165.1
ML-KEM-512,encap-persec,89317.6
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,17269.0
ML-KEM-512,decap-wall-mean-ns,17304.5
ML-KEM-512,decap-wall-std-ns,216.6
ML-KEM-512,decap-wall-p95-ns,17544.0
ML-KEM-512,decap-wall-p99-ns,18381.0
ML-KEM-512,decap-wall-ci95lo-ns,17291.1
ML-KEM-512,decap-wall-ci95hi-ns,17318.0
ML-KEM-512,decap-cyc-median,46364.0
ML-KEM-512,decap-cyc-mean,46458.0
ML-KEM-512,decap-persec,57907.2
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,26271.0
ML-KEM-768,keygen-wall-mean-ns,28218.2
ML-KEM-768,keygen-wall-std-ns,8468.3
ML-KEM-768,keygen-wall-p95-ns,48119.0
ML-KEM-768,keygen-wall-p99-ns,48681.0
ML-KEM-768,keygen-wall-ci95lo-ns,27693.3
ML-KEM-768,keygen-wall-ci95hi-ns,28743.0
ML-KEM-768,keygen-cyc-median,70552.0
ML-KEM-768,keygen-cyc-mean,75775.5
ML-KEM-768,keygen-persec,38064.8
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,14629.0
ML-KEM-768,encap-wall-mean-ns,14733.5
ML-KEM-768,encap-wall-std-ns,403.3
ML-KEM-768,encap-wall-p95-ns,15364.0
ML-KEM-768,encap-wall-p99-ns,16030.0
ML-KEM-768,encap-wall-ci95lo-ns,14708.5
ML-KEM-768,encap-wall-ci95hi-ns,14758.5
ML-KEM-768,encap-cyc-median,39262.0
ML-KEM-768,encap-cyc-mean,39542.9
ML-KEM-768,encap-persec,68357.4
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,22908.0
ML-KEM-768,decap-wall-mean-ns,22970.0
ML-KEM-768,decap-wall-std-ns,412.2
ML-KEM-768,decap-wall-p95-ns,23177.0
ML-KEM-768,decap-wall-p99-ns,24465.0
ML-KEM-768,decap-wall-ci95lo-ns,22944.5
ML-KEM-768,decap-wall-ci95hi-ns,22995.6
ML-KEM-768,decap-cyc-median,61520.0
ML-KEM-768,decap-cyc-mean,61684.3
ML-KEM-768,decap-persec,43652.9
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,39915.0
ML-KEM-1024,keygen-wall-mean-ns,41607.7
ML-KEM-1024,keygen-wall-std-ns,10041.5
ML-KEM-1024,keygen-wall-p95-ns,42627.0
ML-KEM-1024,keygen-wall-p99-ns,72956.0
ML-KEM-1024,keygen-wall-ci95lo-ns,40985.3
ML-KEM-1024,keygen-wall-ci95hi-ns,42230.1
ML-KEM-1024,keygen-cyc-median,107224.0
ML-KEM-1024,keygen-cyc-mean,111758.4
ML-KEM-1024,keygen-persec,25053.2
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,19441.0
ML-KEM-1024,encap-wall-mean-ns,19522.3
ML-KEM-1024,encap-wall-std-ns,346.9
ML-KEM-1024,encap-wall-p95-ns,20315.0
ML-KEM-1024,encap-wall-p99-ns,20963.0
ML-KEM-1024,encap-wall-ci95lo-ns,19500.8
ML-KEM-1024,encap-wall-ci95hi-ns,19543.8
ML-KEM-1024,encap-cyc-median,52192.0
ML-KEM-1024,encap-cyc-mean,52415.4
ML-KEM-1024,encap-persec,51437.7
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,30284.0
ML-KEM-1024,decap-wall-mean-ns,30345.7
ML-KEM-1024,decap-wall-std-ns,389.2
ML-KEM-1024,decap-wall-p95-ns,30678.0
ML-KEM-1024,decap-wall-p99-ns,31959.0
ML-KEM-1024,decap-wall-ci95lo-ns,30321.6
ML-KEM-1024,decap-wall-ci95hi-ns,30369.8
ML-KEM-1024,decap-cyc-median,81346.0
ML-KEM-1024,decap-cyc-mean,81510.3
ML-KEM-1024,decap-persec,33020.7
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,69811.0
ML-DSA-44,keygen-wall-mean-ns,70056.9
ML-DSA-44,keygen-wall-std-ns,1593.0
ML-DSA-44,keygen-wall-p95-ns,72102.0
ML-DSA-44,keygen-wall-p99-ns,74193.0
ML-DSA-44,keygen-wall-ci95lo-ns,69958.2
ML-DSA-44,keygen-wall-ci95hi-ns,70155.7
ML-DSA-44,keygen-cyc-median,187584.0
ML-DSA-44,keygen-cyc-mean,188244.1
ML-DSA-44,keygen-persec,14324.4
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,284528.0
ML-DSA-44,sign-wall-mean-ns,371984.4
ML-DSA-44,sign-wall-std-ns,249383.3
ML-DSA-44,sign-wall-p95-ns,839698.0
ML-DSA-44,sign-wall-p99-ns,1306619.0
ML-DSA-44,sign-wall-ci95lo-ns,356527.5
ML-DSA-44,sign-wall-ci95hi-ns,387441.4
ML-DSA-44,sign-cyc-median,764756.0
ML-DSA-44,sign-cyc-mean,999833.9
ML-DSA-44,sign-persec,3514.6
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,76058.0
ML-DSA-44,verify-wall-mean-ns,76161.1
ML-DSA-44,verify-wall-std-ns,684.1
ML-DSA-44,verify-wall-p95-ns,77318.0
ML-DSA-44,verify-wall-p99-ns,77656.0
ML-DSA-44,verify-wall-ci95lo-ns,76118.7
ML-DSA-44,verify-wall-ci95hi-ns,76203.5
ML-DSA-44,verify-cyc-median,204380.0
ML-DSA-44,verify-cyc-mean,204654.0
ML-DSA-44,verify-persec,13147.9
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,125677.0
ML-DSA-65,keygen-wall-mean-ns,125997.3
ML-DSA-65,keygen-wall-std-ns,2106.6
ML-DSA-65,keygen-wall-p95-ns,127905.0
ML-DSA-65,keygen-wall-p99-ns,132580.0
ML-DSA-65,keygen-wall-ci95lo-ns,125866.8
ML-DSA-65,keygen-wall-ci95hi-ns,126127.9
ML-DSA-65,keygen-cyc-median,337752.0
ML-DSA-65,keygen-cyc-mean,338611.0
ML-DSA-65,keygen-persec,7956.9
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,496400.0
ML-DSA-65,sign-wall-mean-ns,585245.6
ML-DSA-65,sign-wall-std-ns,417060.1
ML-DSA-65,sign-wall-p95-ns,1365192.0
ML-DSA-65,sign-wall-p99-ns,2215491.0
ML-DSA-65,sign-wall-ci95lo-ns,559396.0
ML-DSA-65,sign-wall-ci95hi-ns,611095.3
ML-DSA-65,sign-cyc-median,1334256.0
ML-DSA-65,sign-cyc-mean,1573073.5
ML-DSA-65,sign-persec,2014.5
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,117246.0
ML-DSA-65,verify-wall-mean-ns,117341.8
ML-DSA-65,verify-wall-std-ns,1216.0
ML-DSA-65,verify-wall-p95-ns,118517.0
ML-DSA-65,verify-wall-p99-ns,120166.0
ML-DSA-65,verify-wall-ci95lo-ns,117266.4
ML-DSA-65,verify-wall-ci95hi-ns,117417.2
ML-DSA-65,verify-cyc-median,315094.0
ML-DSA-65,verify-cyc-mean,315349.2
ML-DSA-65,verify-persec,8529.1
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,173800.0
ML-DSA-87,keygen-wall-mean-ns,174070.7
ML-DSA-87,keygen-wall-std-ns,2239.5
ML-DSA-87,keygen-wall-p95-ns,176616.0
ML-DSA-87,keygen-wall-p99-ns,181502.0
ML-DSA-87,keygen-wall-ci95lo-ns,173931.9
ML-DSA-87,keygen-wall-ci95hi-ns,174209.5
ML-DSA-87,keygen-cyc-median,467108.0
ML-DSA-87,keygen-cyc-mean,467828.3
ML-DSA-87,keygen-persec,5753.7
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,585753.0
ML-DSA-87,sign-wall-mean-ns,710141.6
ML-DSA-87,sign-wall-std-ns,471714.4
ML-DSA-87,sign-wall-p95-ns,1661204.0
ML-DSA-87,sign-wall-p99-ns,2209601.0
ML-DSA-87,sign-wall-ci95lo-ns,680904.4
ML-DSA-87,sign-wall-ci95hi-ns,739378.8
ML-DSA-87,sign-cyc-median,1574440.0
ML-DSA-87,sign-cyc-mean,1908792.6
ML-DSA-87,sign-persec,1707.2
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,184064.0
ML-DSA-87,verify-wall-mean-ns,184275.4
ML-DSA-87,verify-wall-std-ns,2001.4
ML-DSA-87,verify-wall-p95-ns,185906.0
ML-DSA-87,verify-wall-p99-ns,191330.0
ML-DSA-87,verify-wall-ci95lo-ns,184151.4
ML-DSA-87,verify-wall-ci95hi-ns,184399.5
ML-DSA-87,verify-cyc-median,494700.0
ML-DSA-87,verify-cyc-mean,495268.2
ML-DSA-87,verify-persec,5432.9
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,100
rsa-7680,keygen-wall-median-ns,3940501247.0
rsa-7680,keygen-wall-mean-ns,4476048719.2
rsa-7680,keygen-wall-std-ns,2735365228.5
rsa-7680,keygen-wall-p95-ns,10333167353.0
rsa-7680,keygen-wall-p99-ns,11650563234.0
rsa-7680,keygen-wall-ci95lo-ns,3939917134.4
rsa-7680,keygen-wall-ci95hi-ns,5012180304.0
rsa-7680,keygen-cyc-median,10592066186.0
rsa-7680,keygen-cyc-mean,12031618332.0
rsa-7680,keygen-persec,0.3
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,27992732.0
rsa-7680,pss-sign-wall-mean-ns,28043428.8
rsa-7680,pss-sign-wall-std-ns,363185.5
rsa-7680,pss-sign-wall-p95-ns,28138775.0
rsa-7680,pss-sign-wall-p99-ns,30052239.0
rsa-7680,pss-sign-wall-ci95lo-ns,27972244.5
rsa-7680,pss-sign-wall-ci95hi-ns,28114613.2
rsa-7680,pss-sign-cyc-median,75244394.0
rsa-7680,pss-sign-cyc-mean,75380667.0
rsa-7680,pss-sign-persec,35.7
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,170250.0
rsa-7680,pss-verify-wall-mean-ns,170271.1
rsa-7680,pss-verify-wall-std-ns,854.6
rsa-7680,pss-verify-wall-p95-ns,171596.0
rsa-7680,pss-verify-wall-p99-ns,171948.0
rsa-7680,pss-verify-wall-ci95lo-ns,170103.6
rsa-7680,pss-verify-wall-ci95hi-ns,170438.6
rsa-7680,pss-verify-cyc-median,457580.0
rsa-7680,pss-verify-cyc-mean,457630.2
rsa-7680,pss-verify-persec,5873.7
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,170864.0
rsa-7680,oaep-encrypt-wall-mean-ns,170975.6
rsa-7680,oaep-encrypt-wall-std-ns,811.9
rsa-7680,oaep-encrypt-wall-p95-ns,172204.0
rsa-7680,oaep-encrypt-wall-p99-ns,173195.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,170816.5
rsa-7680,oaep-encrypt-wall-ci95hi-ns,171134.7
rsa-7680,oaep-encrypt-cyc-median,459228.0
rsa-7680,oaep-encrypt-cyc-mean,459526.9
rsa-7680,oaep-encrypt-persec,5852.6
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,28036756.0
rsa-7680,oaep-decrypt-wall-mean-ns,28102574.1
rsa-7680,oaep-decrypt-wall-std-ns,355429.4
rsa-7680,oaep-decrypt-wall-p95-ns,28218839.0
rsa-7680,oaep-decrypt-wall-p99-ns,30019960.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,28032909.9
rsa-7680,oaep-decrypt-wall-ci95hi-ns,28172238.3
rsa-7680,oaep-decrypt-cyc-median,75362728.0
rsa-7680,oaep-decrypt-cyc-mean,75539650.7
rsa-7680,oaep-decrypt-persec,35.7
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,100
rsa-15360,keygen-wall-median-ns,37111316172.0
rsa-15360,keygen-wall-mean-ns,41752148273.6
rsa-15360,keygen-wall-std-ns,25741383877.7
rsa-15360,keygen-wall-p95-ns,88969300923.0
rsa-15360,keygen-wall-p99-ns,103894292460.0
rsa-15360,keygen-wall-ci95lo-ns,36706837033.6
rsa-15360,keygen-wall-ci95hi-ns,46797459513.6
rsa-15360,keygen-cyc-median,99755213392.0
rsa-15360,keygen-cyc-mean,112229770275.5
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,152035471.0
rsa-15360,pss-sign-wall-mean-ns,152251697.0
rsa-15360,pss-sign-wall-std-ns,1282323.1
rsa-15360,pss-sign-wall-p95-ns,152283815.0
rsa-15360,pss-sign-wall-p99-ns,159479336.0
rsa-15360,pss-sign-wall-ci95lo-ns,152000361.7
rsa-15360,pss-sign-wall-ci95hi-ns,152503032.3
rsa-15360,pss-sign-cyc-median,408671266.0
rsa-15360,pss-sign-cyc-mean,409252473.4
rsa-15360,pss-sign-persec,6.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,669979.0
rsa-15360,pss-verify-wall-mean-ns,669623.0
rsa-15360,pss-verify-wall-std-ns,2691.8
rsa-15360,pss-verify-wall-p95-ns,673539.0
rsa-15360,pss-verify-wall-p99-ns,673786.0
rsa-15360,pss-verify-wall-ci95lo-ns,669095.4
