algo,metric,value
ecdh-P-384,derive-wall-ci95hi-ns,457669.2
ecdh-P-384,derive-cyc-median,1228230.0
ecdh-P-384,derive-cyc-mean,1229619.9
ecdh-P-384,derive-persec,2188.3
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,1106366.0
ecdh-P-521,keygen-wall-mean-ns,1107177.6
ecdh-P-521,keygen-wall-std-ns,4063.4
ecdh-P-521,keygen-wall-p95-ns,1114080.0
ecdh-P-521,keygen-wall-p99-ns,1122354.0
ecdh-P-521,keygen-wall-ci95lo-ns,1106925.8
ecdh-P-521,keygen-wall-ci95hi-ns,1107429.5
ecdh-P-521,keygen-cyc-median,2973850.0
ecdh-P-521,keygen-cyc-mean,2976034.2
ecdh-P-521,keygen-persec,903.9
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,1093678.0
ecdh-P-521,derive-wall-mean-ns,1094407.2
ecdh-P-521,derive-wall-std-ns,3924.2
ecdh-P-521,derive-wall-p95-ns,1101413.0
ecdh-P-521,derive-wall-p99-ns,1108626.0
ecdh-P-521,derive-wall-ci95lo-ns,1094163.9
ecdh-P-521,derive-wall-ci95hi-ns,1094650.4
ecdh-P-521,derive-cyc-median,2939752.0
ecdh-P-521,derive-cyc-mean,2941707.2
ecdh-P-521,derive-persec,914.3
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,17509.0
ML-KEM-512,keygen-wall-mean-ns,19618.7
ML-KEM-512,keygen-wall-std-ns,5608.1
ML-KEM-512,keygen-wall-p95-ns,32790.0
ML-KEM-512,keygen-wall-p99-ns,33548.0
ML-KEM-512,keygen-wall-ci95lo-ns,19271.1
ML-KEM-512,keygen-wall-ci95hi-ns,19966.3
ML-KEM-512,keygen-cyc-median,47010.0
ML-KEM-512,keygen-cyc-mean,52652.4
ML-KEM-512,keygen-persec,57113.5
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,11185.0
ML-KEM-512,encap-wall-mean-ns,11229.9
ML-KEM-512,encap-wall-std-ns,245.8
ML-KEM-512,encap-wall-p95-ns,11442.0
ML-KEM-512,encap-wall-p99-ns,12654.0
ML-KEM-512,encap-wall-ci95lo-ns,11214.6
ML-KEM-512,encap-wall-ci95hi-ns,11245.1
ML-KEM-512,encap-cyc-median,30006.0
ML-KEM-512,encap-cyc-mean,30126.5
ML-KEM-512,encap-persec,89405.5
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,17250.0
ML-KEM-512,decap-wall-mean-ns,17313.2
ML-KEM-512,decap-wall-std-ns,365.6
ML-KEM-512,decap-wall-p95-ns,17563.0
ML-KEM-512,decap-wall-p99-ns,18809.0
ML-KEM-512,decap-wall-ci95lo-ns,17290.5
ML-KEM-512,decap-wall-ci95hi-ns,17335.9
ML-KEM-512,decap-cyc-median,46312.0
ML-KEM-512,decap-cyc-mean,46481.8
ML-KEM-512,decap-persec,57971.0
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,26372.0
ML-KEM-768,keygen-wall-mean-ns,26527.4
ML-KEM-768,keygen-wall-std-ns,1819.9
ML-KEM-768,keygen-wall-p95-ns,27380.0
ML-KEM-768,keygen-wall-p99-ns,28349.0
ML-KEM-768,keygen-wall-ci95lo-ns,26414.6
ML-KEM-768,keygen-wall-ci95hi-ns,26640.2
ML-KEM-768,keygen-cyc-median,70830.0
ML-KEM-768,keygen-cyc-mean,71247.8
ML-KEM-768,keygen-persec,37919.0
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,14610.0
ML-KEM-768,encap-wall-mean-ns,14659.5
ML-KEM-768,encap-wall-std-ns,433.7
ML-KEM-768,encap-wall-p95-ns,14790.0
ML-KEM-768,encap-wall-p99-ns,16161.0
ML-KEM-768,encap-wall-ci95lo-ns,14632.6
ML-KEM-768,encap-wall-ci95hi-ns,14686.4
ML-KEM-768,encap-cyc-median,39218.0
ML-KEM-768,encap-cyc-mean,39349.3
ML-KEM-768,encap-persec,68446.3
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,22906.0
ML-KEM-768,decap-wall-mean-ns,23021.0
ML-KEM-768,decap-wall-std-ns,704.0
ML-KEM-768,decap-wall-p95-ns,24014.0
ML-KEM-768,decap-wall-p99-ns,24683.0
ML-KEM-768,decap-wall-ci95lo-ns,22977.4
ML-KEM-768,decap-wall-ci95hi-ns,23064.7
ML-KEM-768,decap-cyc-median,61516.0
ML-KEM-768,decap-cyc-mean,61824.5
ML-KEM-768,decap-persec,43656.7
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,39976.0
ML-KEM-1024,keygen-wall-mean-ns,40169.8
ML-KEM-1024,keygen-wall-std-ns,1123.8
ML-KEM-1024,keygen-wall-p95-ns,41806.0
ML-KEM-1024,keygen-wall-p99-ns,42910.0
ML-KEM-1024,keygen-wall-ci95lo-ns,40100.2
ML-KEM-1024,keygen-wall-ci95hi-ns,40239.5
ML-KEM-1024,keygen-cyc-median,107396.0
ML-KEM-1024,keygen-cyc-mean,107914.5
ML-KEM-1024,keygen-persec,25015.0
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,19419.0
ML-KEM-1024,encap-wall-mean-ns,19469.3
ML-KEM-1024,encap-wall-std-ns,267.4
ML-KEM-1024,encap-wall-p95-ns,19700.0
ML-KEM-1024,encap-wall-p99-ns,21002.0
ML-KEM-1024,encap-wall-ci95lo-ns,19452.7
ML-KEM-1024,encap-wall-ci95hi-ns,19485.9
ML-KEM-1024,encap-cyc-median,52142.0
ML-KEM-1024,encap-cyc-mean,52276.1
ML-KEM-1024,encap-persec,51496.0
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,30302.0
ML-KEM-1024,decap-wall-mean-ns,30381.8
ML-KEM-1024,decap-wall-std-ns,489.1
ML-KEM-1024,decap-wall-p95-ns,31273.0
ML-KEM-1024,decap-wall-p99-ns,31969.0
ML-KEM-1024,decap-wall-ci95lo-ns,30351.5
ML-KEM-1024,decap-wall-ci95hi-ns,30412.1
ML-KEM-1024,decap-cyc-median,81376.0
ML-KEM-1024,decap-cyc-mean,81593.3
ML-KEM-1024,decap-persec,33001.1
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,69805.0
ML-DSA-44,keygen-wall-mean-ns,75560.3
ML-DSA-44,keygen-wall-std-ns,20924.4
ML-DSA-44,keygen-wall-p95-ns,139498.0
ML-DSA-44,keygen-wall-p99-ns,143647.0
ML-DSA-44,keygen-wall-ci95lo-ns,74263.3
ML-DSA-44,keygen-wall-ci95hi-ns,76857.2
ML-DSA-44,keygen-cyc-median,187572.0
ML-DSA-44,keygen-cyc-mean,203023.5
ML-DSA-44,keygen-persec,14325.6
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,284192.0
ML-DSA-44,sign-wall-mean-ns,371573.7
ML-DSA-44,sign-wall-std-ns,262697.7
ML-DSA-44,sign-wall-p95-ns,832969.0
ML-DSA-44,sign-wall-p99-ns,1376508.0
ML-DSA-44,sign-wall-ci95lo-ns,355291.5
ML-DSA-44,sign-wall-ci95hi-ns,387855.9
ML-DSA-44,sign-cyc-median,763852.0
ML-DSA-44,sign-cyc-mean,998728.3
ML-DSA-44,sign-persec,3518.7
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,75952.0
ML-DSA-44,verify-wall-mean-ns,76033.7
ML-DSA-44,verify-wall-std-ns,511.5
ML-DSA-44,verify-wall-p95-ns,77179.0
ML-DSA-44,verify-wall-p99-ns,77564.0
ML-DSA-44,verify-wall-ci95lo-ns,76002.0
ML-DSA-44,verify-wall-ci95hi-ns,76065.4
ML-DSA-44,verify-cyc-median,204098.0
ML-DSA-44,verify-cyc-mean,204317.2
ML-DSA-44,verify-persec,13166.2
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,125870.0
ML-DSA-65,keygen-wall-mean-ns,126189.0
ML-DSA-65,keygen-wall-std-ns,4368.9
ML-DSA-65,keygen-wall-p95-ns,127750.0
ML-DSA-65,keygen-wall-p99-ns,129430.0
ML-DSA-65,keygen-wall-ci95lo-ns,125918.2
ML-DSA-65,keygen-wall-ci95hi-ns,126459.7
ML-DSA-65,keygen-cyc-median,338268.0
ML-DSA-65,keygen-cyc-mean,339127.4
ML-DSA-65,keygen-persec,7944.7
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,497852.0
ML-DSA-65,sign-wall-mean-ns,606602.6
ML-DSA-65,sign-wall-std-ns,440058.0
ML-DSA-65,sign-wall-p95-ns,1446735.0
ML-DSA-65,sign-wall-p99-ns,2291669.0
ML-DSA-65,sign-wall-ci95lo-ns,579327.5
ML-DSA-65,sign-wall-ci95hi-ns,633877.7
ML-DSA-65,sign-cyc-median,1338154.0
ML-DSA-65,sign-cyc-mean,1630482.5
ML-DSA-65,sign-persec,2008.6
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,117132.0
ML-DSA-65,verify-wall-mean-ns,117185.6
ML-DSA-65,verify-wall-std-ns,714.9
ML-DSA-65,verify-wall-p95-ns,118280.0
ML-DSA-65,verify-wall-p99-ns,118875.0
ML-DSA-65,verify-wall-ci95lo-ns,117141.3
ML-DSA-65,verify-wall-ci95hi-ns,117229.9
ML-DSA-65,verify-cyc-median,314788.0
ML-DSA-65,verify-cyc-mean,314933.3
ML-DSA-65,verify-persec,8537.4
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,173862.0
ML-DSA-87,keygen-wall-mean-ns,174061.7
ML-DSA-87,keygen-wall-std-ns,1981.7
ML-DSA-87,keygen-wall-p95-ns,176414.0
ML-DSA-87,keygen-wall-p99-ns,180628.0
ML-DSA-87,keygen-wall-ci95lo-ns,173938.8
ML-DSA-87,keygen-wall-ci95hi-ns,174184.5
ML-DSA-87,keygen-cyc-median,467272.0
ML-DSA-87,keygen-cyc-mean,467810.2
ML-DSA-87,keygen-persec,5751.7
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,585524.0
ML-DSA-87,sign-wall-mean-ns,719458.0
ML-DSA-87,sign-wall-std-ns,477817.4
ML-DSA-87,sign-wall-p95-ns,1666954.0
ML-DSA-87,sign-wall-p99-ns,2462453.0
ML-DSA-87,sign-wall-ci95lo-ns,689842.5
ML-DSA-87,sign-wall-ci95hi-ns,749073.4
ML-DSA-87,sign-cyc-median,1573808.0
ML-DSA-87,sign-cyc-mean,1933830.9
ML-DSA-87,sign-persec,1707.9
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,184087.0
ML-DSA-87,verify-wall-mean-ns,184096.4
ML-DSA-87,verify-wall-std-ns,1101.2
ML-DSA-87,verify-wall-p95-ns,185815.0
ML-DSA-87,verify-wall-p99-ns,186701.0
ML-DSA-87,verify-wall-ci95lo-ns,184028.1
ML-DSA-87,verify-wall-ci95hi-ns,184164.6
ML-DSA-87,verify-cyc-median,494754.0
ML-DSA-87,verify-cyc-mean,494782.6
ML-DSA-87,verify-persec,5432.2
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,100
rsa-7680,keygen-wall-median-ns,3582247793.0
rsa-7680,keygen-wall-mean-ns,4953763477.3
rsa-7680,keygen-wall-std-ns,3632038835.1
rsa-7680,keygen-wall-p95-ns,11356339211.0
rsa-7680,keygen-wall-p99-ns,13683894433.0
rsa-7680,keygen-wall-ci95lo-ns,4241883865.6
rsa-7680,keygen-wall-ci95hi-ns,5665643089.0
rsa-7680,keygen-cyc-median,9629081026.0
rsa-7680,keygen-cyc-mean,13315715398.0
rsa-7680,keygen-persec,0.3
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,28089177.0
rsa-7680,pss-sign-wall-mean-ns,28142812.2
rsa-7680,pss-sign-wall-std-ns,374295.5
rsa-7680,pss-sign-wall-p95-ns,28209053.0
rsa-7680,pss-sign-wall-p99-ns,30220160.0
rsa-7680,pss-sign-wall-ci95lo-ns,28069450.2
rsa-7680,pss-sign-wall-ci95hi-ns,28216174.1
rsa-7680,pss-sign-cyc-median,75503642.0
rsa-7680,pss-sign-cyc-mean,75647805.9
rsa-7680,pss-sign-persec,35.6
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,169905.0
rsa-7680,pss-verify-wall-mean-ns,170138.3
rsa-7680,pss-verify-wall-std-ns,1018.7
rsa-7680,pss-verify-wall-p95-ns,171550.0
rsa-7680,pss-verify-wall-p99-ns,172724.0
rsa-7680,pss-verify-wall-ci95lo-ns,169938.6
rsa-7680,pss-verify-wall-ci95hi-ns,170338.0
rsa-7680,pss-verify-cyc-median,456618.0
rsa-7680,pss-verify-cyc-mean,457272.2
rsa-7680,pss-verify-persec,5885.6
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,170762.0
rsa-7680,oaep-encrypt-wall-mean-ns,170829.2
rsa-7680,oaep-encrypt-wall-std-ns,881.2
rsa-7680,oaep-encrypt-wall-p95-ns,172293.0
rsa-7680,oaep-encrypt-wall-p99-ns,172902.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,170656.5
rsa-7680,oaep-encrypt-wall-ci95hi-ns,171001.9
rsa-7680,oaep-encrypt-cyc-median,458954.0
rsa-7680,oaep-encrypt-cyc-mean,459132.9
rsa-7680,oaep-encrypt-persec,5856.1
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,28079661.0
rsa-7680,oaep-decrypt-wall-mean-ns,28144118.1
rsa-7680,oaep-decrypt-wall-std-ns,375807.2
rsa-7680,oaep-decrypt-wall-p95-ns,28221374.0
rsa-7680,oaep-decrypt-wall-p99-ns,30241056.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,28070459.9
rsa-7680,oaep-decrypt-wall-ci95hi-ns,28217776.3
rsa-7680,oaep-decrypt-cyc-median,75478064.0
rsa-7680,oaep-decrypt-cyc-mean,75651319.9
rsa-7680,oaep-decrypt-persec,35.6
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,100
rsa-15360,keygen-wall-median-ns,42591346215.0
rsa-15360,keygen-wall-mean-ns,46485537548.6
rsa-15360,keygen-wall-std-ns,28434367582.6
rsa-15360,keygen-wall-p95-ns,98308744965.0
rsa-15360,keygen-wall-p99-ns,133845799335.0
rsa-15360,keygen-wall-ci95lo-ns,40912401502.4
rsa-15360,keygen-wall-ci95hi-ns,52058673594.8
rsa-15360,keygen-cyc-median,114485533848.0
rsa-15360,keygen-cyc-mean,124953119890.9
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,151967880.0
rsa-15360,pss-sign-wall-mean-ns,152095072.1
rsa-15360,pss-sign-wall-std-ns,1488673.2
rsa-15360,pss-sign-wall-p95-ns,152205127.0
rsa-15360,pss-sign-wall-p99-ns,160341334.0
rsa-15360,pss-sign-wall-ci95lo-ns,151803292.2
rsa-15360,pss-sign-wall-ci95hi-ns,152386852.0
rsa-15360,pss-sign-cyc-median,408489480.0
rsa-15360,pss-sign-cyc-mean,408831453.5
rsa-15360,pss-sign-persec,6.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,668304.0
rsa-15360,pss-verify-wall-mean-ns,668184.5
rsa-15360,pss-verify-wall-std-ns,3076.6
rsa-15360,pss-verify-wall-p95-ns,672670.0
rsa-15360,pss-verify-wall-p99-ns,674319.0
rsa-15360,pss-verify-wall-ci95lo-ns,667581.5
