algo,metric,value
ecdh-P-384,derive-wall-ci95lo-ns,457613.5
ecdh-P-384,derive-wall-ci95hi-ns,457972.9
ecdh-P-384,derive-cyc-median,1229264.0
ecdh-P-384,derive-cyc-mean,1230491.2
ecdh-P-384,derive-persec,2186.6
ecdh-P-384,size-key-bits,384
ecdh-P-384,size-pubkey-bytes,97
ecdh-P-521,keygen-iters,1000
ecdh-P-521,keygen-wall-median-ns,1106556.0
ecdh-P-521,keygen-wall-mean-ns,1108129.2
ecdh-P-521,keygen-wall-std-ns,18531.8
ecdh-P-521,keygen-wall-p95-ns,1114092.0
ecdh-P-521,keygen-wall-p99-ns,1123728.0
ecdh-P-521,keygen-wall-ci95lo-ns,1106980.6
ecdh-P-521,keygen-wall-ci95hi-ns,1109277.8
ecdh-P-521,keygen-cyc-median,2974362.0
ecdh-P-521,keygen-cyc-mean,2978586.5
ecdh-P-521,keygen-persec,903.7
ecdh-P-521,derive-iters,1000
ecdh-P-521,derive-wall-median-ns,1093114.0
ecdh-P-521,derive-wall-mean-ns,1093907.1
ecdh-P-521,derive-wall-std-ns,5450.0
ecdh-P-521,derive-wall-p95-ns,1098766.0
ecdh-P-521,derive-wall-p99-ns,1113186.0
ecdh-P-521,derive-wall-ci95lo-ns,1093569.3
ecdh-P-521,derive-wall-ci95hi-ns,1094244.9
ecdh-P-521,derive-cyc-median,2938232.0
ecdh-P-521,derive-cyc-mean,2940361.2
ecdh-P-521,derive-persec,914.8
ecdh-P-521,size-key-bits,521
ecdh-P-521,size-pubkey-bytes,133
ML-KEM-512,keygen-iters,1000
ML-KEM-512,keygen-wall-median-ns,17629.0
ML-KEM-512,keygen-wall-mean-ns,19810.6
ML-KEM-512,keygen-wall-std-ns,5572.3
ML-KEM-512,keygen-wall-p95-ns,32770.0
ML-KEM-512,keygen-wall-p99-ns,34155.0
ML-KEM-512,keygen-wall-ci95lo-ns,19465.2
ML-KEM-512,keygen-wall-ci95hi-ns,20156.0
ML-KEM-512,keygen-cyc-median,47330.0
ML-KEM-512,keygen-cyc-mean,53164.4
ML-KEM-512,keygen-persec,56724.7
ML-KEM-512,encap-iters,1000
ML-KEM-512,encap-wall-median-ns,11203.0
ML-KEM-512,encap-wall-mean-ns,11235.4
ML-KEM-512,encap-wall-std-ns,240.8
ML-KEM-512,encap-wall-p95-ns,11403.0
ML-KEM-512,encap-wall-p99-ns,12379.0
ML-KEM-512,encap-wall-ci95lo-ns,11220.4
ML-KEM-512,encap-wall-ci95hi-ns,11250.3
ML-KEM-512,encap-cyc-median,30054.0
ML-KEM-512,encap-cyc-mean,30143.1
ML-KEM-512,encap-persec,89261.8
ML-KEM-512,decap-iters,1000
ML-KEM-512,decap-wall-median-ns,17289.0
ML-KEM-512,decap-wall-mean-ns,17334.7
ML-KEM-512,decap-wall-std-ns,241.9
ML-KEM-512,decap-wall-p95-ns,17579.0
ML-KEM-512,decap-wall-p99-ns,18631.0
ML-KEM-512,decap-wall-ci95lo-ns,17319.7
ML-KEM-512,decap-wall-ci95hi-ns,17349.7
ML-KEM-512,decap-cyc-median,46414.0
ML-KEM-512,decap-cyc-mean,46537.7
ML-KEM-512,decap-persec,57840.2
ML-KEM-512,size-key-bits,512
ML-KEM-512,size-pubkey-bytes,800
ML-KEM-512,size-privkey-bytes,1632
ML-KEM-512,size-ciphertext-bytes,768
ML-KEM-512,size-shared-secret-bytes,32
ML-KEM-768,keygen-iters,1000
ML-KEM-768,keygen-wall-median-ns,26235.0
ML-KEM-768,keygen-wall-mean-ns,27982.5
ML-KEM-768,keygen-wall-std-ns,6995.3
ML-KEM-768,keygen-wall-p95-ns,48161.0
ML-KEM-768,keygen-wall-p99-ns,48766.0
ML-KEM-768,keygen-wall-ci95lo-ns,27548.9
ML-KEM-768,keygen-wall-ci95hi-ns,28416.0
ML-KEM-768,keygen-cyc-median,70462.0
ML-KEM-768,keygen-cyc-mean,75142.7
ML-KEM-768,keygen-persec,38117.0
ML-KEM-768,encap-iters,1000
ML-KEM-768,encap-wall-median-ns,14576.0
ML-KEM-768,encap-wall-mean-ns,14611.9
ML-KEM-768,encap-wall-std-ns,368.8
ML-KEM-768,encap-wall-p95-ns,14750.0
ML-KEM-768,encap-wall-p99-ns,15855.0
ML-KEM-768,encap-wall-ci95lo-ns,14589.0
ML-KEM-768,encap-wall-ci95hi-ns,14634.8
ML-KEM-768,encap-cyc-median,39126.0
ML-KEM-768,encap-cyc-mean,39219.3
ML-KEM-768,encap-persec,68605.9
ML-KEM-768,decap-iters,1000
ML-KEM-768,decap-wall-median-ns,22910.0
ML-KEM-768,decap-wall-mean-ns,22960.2
ML-KEM-768,decap-wall-std-ns,463.0
ML-KEM-768,decap-wall-p95-ns,23162.0
ML-KEM-768,decap-wall-p99-ns,24152.0
ML-KEM-768,decap-wall-ci95lo-ns,22931.5
ML-KEM-768,decap-wall-ci95hi-ns,22988.9
ML-KEM-768,decap-cyc-median,61500.0
ML-KEM-768,decap-cyc-mean,61638.4
ML-KEM-768,decap-persec,43649.1
ML-KEM-768,size-key-bits,768
ML-KEM-768,size-pubkey-bytes,1184
ML-KEM-768,size-privkey-bytes,2400
ML-KEM-768,size-ciphertext-bytes,1088
ML-KEM-768,size-shared-secret-bytes,32
ML-KEM-1024,keygen-iters,1000
ML-KEM-1024,keygen-wall-median-ns,40066.0
ML-KEM-1024,keygen-wall-mean-ns,46618.7
ML-KEM-1024,keygen-wall-std-ns,14394.3
ML-KEM-1024,keygen-wall-p95-ns,72773.0
ML-KEM-1024,keygen-wall-p99-ns,76341.0
ML-KEM-1024,keygen-wall-ci95lo-ns,45726.5
ML-KEM-1024,keygen-wall-ci95hi-ns,47510.8
ML-KEM-1024,keygen-cyc-median,107638.0
ML-KEM-1024,keygen-cyc-mean,125214.5
ML-KEM-1024,keygen-persec,24958.8
ML-KEM-1024,encap-iters,1000
ML-KEM-1024,encap-wall-median-ns,19368.0
ML-KEM-1024,encap-wall-mean-ns,21026.1
ML-KEM-1024,encap-wall-std-ns,41123.4
ML-KEM-1024,encap-wall-p95-ns,20224.0
ML-KEM-1024,encap-wall-p99-ns,21376.0
ML-KEM-1024,encap-wall-ci95lo-ns,18477.2
ML-KEM-1024,encap-wall-ci95hi-ns,23574.9
ML-KEM-1024,encap-cyc-median,52004.0
ML-KEM-1024,encap-cyc-mean,56457.2
ML-KEM-1024,encap-persec,51631.6
ML-KEM-1024,decap-iters,1000
ML-KEM-1024,decap-wall-median-ns,30282.0
ML-KEM-1024,decap-wall-mean-ns,30321.5
ML-KEM-1024,decap-wall-std-ns,254.6
ML-KEM-1024,decap-wall-p95-ns,30582.0
ML-KEM-1024,decap-wall-p99-ns,31529.0
ML-KEM-1024,decap-wall-ci95lo-ns,30305.8
ML-KEM-1024,decap-wall-ci95hi-ns,30337.3
ML-KEM-1024,decap-cyc-median,81340.0
ML-KEM-1024,decap-cyc-mean,81445.7
ML-KEM-1024,decap-persec,33022.9
ML-KEM-1024,size-key-bits,1024
ML-KEM-1024,size-pubkey-bytes,1568
ML-KEM-1024,size-privkey-bytes,3168
ML-KEM-1024,size-ciphertext-bytes,1568
ML-KEM-1024,size-shared-secret-bytes,32
ML-DSA-44,keygen-iters,1000
ML-DSA-44,keygen-wall-median-ns,69780.0
ML-DSA-44,keygen-wall-mean-ns,69949.3
ML-DSA-44,keygen-wall-std-ns,1120.5
ML-DSA-44,keygen-wall-p95-ns,71744.0
ML-DSA-44,keygen-wall-p99-ns,73730.0
ML-DSA-44,keygen-wall-ci95lo-ns,69879.8
ML-DSA-44,keygen-wall-ci95hi-ns,70018.7
ML-DSA-44,keygen-cyc-median,187502.0
ML-DSA-44,keygen-cyc-mean,187953.0
ML-DSA-44,keygen-persec,14330.8
ML-DSA-44,sign-iters,1000
ML-DSA-44,sign-wall-median-ns,283424.0
ML-DSA-44,sign-wall-mean-ns,358710.5
ML-DSA-44,sign-wall-std-ns,252131.2
ML-DSA-44,sign-wall-p95-ns,897452.0
ML-DSA-44,sign-wall-p99-ns,1305956.0
ML-DSA-44,sign-wall-ci95lo-ns,343083.3
ML-DSA-44,sign-wall-ci95hi-ns,374337.8
ML-DSA-44,sign-cyc-median,761780.0
ML-DSA-44,sign-cyc-mean,964146.5
ML-DSA-44,sign-persec,3528.3
ML-DSA-44,verify-iters,1000
ML-DSA-44,verify-wall-median-ns,76006.0
ML-DSA-44,verify-wall-mean-ns,76273.1
ML-DSA-44,verify-wall-std-ns,3831.9
ML-DSA-44,verify-wall-p95-ns,77469.0
ML-DSA-44,verify-wall-p99-ns,78739.0
ML-DSA-44,verify-wall-ci95lo-ns,76035.6
ML-DSA-44,verify-wall-ci95hi-ns,76510.6
ML-DSA-44,verify-cyc-median,204234.0
ML-DSA-44,verify-cyc-mean,204956.1
ML-DSA-44,verify-persec,13156.9
ML-DSA-44,size-key-bits,10496
ML-DSA-44,size-pubkey-bytes,1312
ML-DSA-44,size-privkey-bytes,2560
ML-DSA-44,size-signature-bytes,2420
ML-DSA-65,keygen-iters,1000
ML-DSA-65,keygen-wall-median-ns,125759.0
ML-DSA-65,keygen-wall-mean-ns,126051.7
ML-DSA-65,keygen-wall-std-ns,1702.0
ML-DSA-65,keygen-wall-p95-ns,128115.0
ML-DSA-65,keygen-wall-p99-ns,132129.0
ML-DSA-65,keygen-wall-ci95lo-ns,125946.2
ML-DSA-65,keygen-wall-ci95hi-ns,126157.2
ML-DSA-65,keygen-cyc-median,337974.0
ML-DSA-65,keygen-cyc-mean,338757.8
ML-DSA-65,keygen-persec,7951.7
ML-DSA-65,sign-iters,1000
ML-DSA-65,sign-wall-median-ns,499283.0
ML-DSA-65,sign-wall-mean-ns,621808.8
ML-DSA-65,sign-wall-std-ns,428184.0
ML-DSA-65,sign-wall-p95-ns,1451890.0
ML-DSA-65,sign-wall-p99-ns,2204570.0
ML-DSA-65,sign-wall-ci95lo-ns,595269.7
ML-DSA-65,sign-wall-ci95hi-ns,648347.9
ML-DSA-65,sign-cyc-median,1342012.0
ML-DSA-65,sign-cyc-mean,1671358.7
ML-DSA-65,sign-persec,2002.9
ML-DSA-65,verify-iters,1000
ML-DSA-65,verify-wall-median-ns,117038.0
ML-DSA-65,verify-wall-mean-ns,117139.4
ML-DSA-65,verify-wall-std-ns,1070.2
ML-DSA-65,verify-wall-p95-ns,118372.0
ML-DSA-65,verify-wall-p99-ns,118890.0
ML-DSA-65,verify-wall-ci95lo-ns,117073.1
ML-DSA-65,verify-wall-ci95hi-ns,117205.7
ML-DSA-65,verify-cyc-median,314538.0
ML-DSA-65,verify-cyc-mean,314810.3
ML-DSA-65,verify-persec,8544.2
ML-DSA-65,size-key-bits,15616
ML-DSA-65,size-pubkey-bytes,1952
ML-DSA-65,size-privkey-bytes,4032
ML-DSA-65,size-signature-bytes,3309
ML-DSA-87,keygen-iters,1000
ML-DSA-87,keygen-wall-median-ns,173881.0
ML-DSA-87,keygen-wall-mean-ns,174172.3
ML-DSA-87,keygen-wall-std-ns,4555.5
ML-DSA-87,keygen-wall-p95-ns,175891.0
ML-DSA-87,keygen-wall-p99-ns,181139.0
ML-DSA-87,keygen-wall-ci95lo-ns,173890.0
ML-DSA-87,keygen-wall-ci95hi-ns,174454.7
ML-DSA-87,keygen-cyc-median,467328.0
ML-DSA-87,keygen-cyc-mean,468107.0
ML-DSA-87,keygen-persec,5751.1
ML-DSA-87,sign-iters,1000
ML-DSA-87,sign-wall-median-ns,586736.0
ML-DSA-87,sign-wall-mean-ns,725779.6
ML-DSA-87,sign-wall-std-ns,489545.0
ML-DSA-87,sign-wall-p95-ns,1662917.0
ML-DSA-87,sign-wall-p99-ns,2478557.0
ML-DSA-87,sign-wall-ci95lo-ns,695437.3
ML-DSA-87,sign-wall-ci95hi-ns,756121.9
ML-DSA-87,sign-cyc-median,1577084.0
ML-DSA-87,sign-cyc-mean,1950830.3
ML-DSA-87,sign-persec,1704.3
ML-DSA-87,verify-iters,1000
ML-DSA-87,verify-wall-median-ns,183778.0
ML-DSA-87,verify-wall-mean-ns,183969.2
ML-DSA-87,verify-wall-std-ns,1929.3
ML-DSA-87,verify-wall-p95-ns,185548.0
ML-DSA-87,verify-wall-p99-ns,191404.0
ML-DSA-87,verify-wall-ci95lo-ns,183849.6
ML-DSA-87,verify-wall-ci95hi-ns,184088.8
ML-DSA-87,verify-cyc-median,493936.0
ML-DSA-87,verify-cyc-mean,494445.9
ML-DSA-87,verify-persec,5441.3
ML-DSA-87,size-key-bits,20736
ML-DSA-87,size-pubkey-bytes,2592
ML-DSA-87,size-privkey-bytes,4896
ML-DSA-87,size-signature-bytes,4627
rsa-7680,key-size,7680
rsa-7680,keygen-iters,100
rsa-7680,keygen-wall-median-ns,4913358050.0
rsa-7680,keygen-wall-mean-ns,5307654101.2
rsa-7680,keygen-wall-std-ns,3650528164.6
rsa-7680,keygen-wall-p95-ns,12153190398.0
rsa-7680,keygen-wall-p99-ns,16299529205.0
rsa-7680,keygen-wall-ci95lo-ns,4592150581.0
rsa-7680,keygen-wall-ci95hi-ns,6023157621.5
rsa-7680,keygen-cyc-median,13207104862.0
rsa-7680,keygen-cyc-mean,14266973505.5
rsa-7680,keygen-persec,0.2
rsa-7680,pss-sign-iters,100
rsa-7680,pss-sign-wall-median-ns,27991334.0
rsa-7680,pss-sign-wall-mean-ns,28049047.6
rsa-7680,pss-sign-wall-std-ns,366405.6
rsa-7680,pss-sign-wall-p95-ns,28154718.0
rsa-7680,pss-sign-wall-p99-ns,30090755.0
rsa-7680,pss-sign-wall-ci95lo-ns,27977232.1
rsa-7680,pss-sign-wall-ci95hi-ns,28120863.1
rsa-7680,pss-sign-cyc-median,75240602.0
rsa-7680,pss-sign-cyc-mean,75395763.4
rsa-7680,pss-sign-persec,35.7
rsa-7680,pss-verify-iters,100
rsa-7680,pss-verify-wall-median-ns,170456.0
rsa-7680,pss-verify-wall-mean-ns,170947.3
rsa-7680,pss-verify-wall-std-ns,1590.2
rsa-7680,pss-verify-wall-p95-ns,173770.0
rsa-7680,pss-verify-wall-p99-ns,174725.0
rsa-7680,pss-verify-wall-ci95lo-ns,170635.7
rsa-7680,pss-verify-wall-ci95hi-ns,171259.0
rsa-7680,pss-verify-cyc-median,458126.0
rsa-7680,pss-verify-cyc-mean,459446.3
rsa-7680,pss-verify-persec,5866.6
rsa-7680,oaep-encrypt-iters,100
rsa-7680,oaep-encrypt-wall-median-ns,171553.0
rsa-7680,oaep-encrypt-wall-mean-ns,171809.2
rsa-7680,oaep-encrypt-wall-std-ns,1539.5
rsa-7680,oaep-encrypt-wall-p95-ns,174477.0
rsa-7680,oaep-encrypt-wall-p99-ns,175399.0
rsa-7680,oaep-encrypt-wall-ci95lo-ns,171507.5
rsa-7680,oaep-encrypt-wall-ci95hi-ns,172111.0
rsa-7680,oaep-encrypt-cyc-median,461082.0
rsa-7680,oaep-encrypt-cyc-mean,461764.0
rsa-7680,oaep-encrypt-persec,5829.1
rsa-7680,oaep-decrypt-iters,100
rsa-7680,oaep-decrypt-wall-median-ns,28088319.0
rsa-7680,oaep-decrypt-wall-mean-ns,28149994.5
rsa-7680,oaep-decrypt-wall-std-ns,375435.4
rsa-7680,oaep-decrypt-wall-p95-ns,28227169.0
rsa-7680,oaep-decrypt-wall-p99-ns,30265852.0
rsa-7680,oaep-decrypt-wall-ci95lo-ns,28076409.2
rsa-7680,oaep-decrypt-wall-ci95hi-ns,28223579.8
rsa-7680,oaep-decrypt-cyc-median,75501328.0
rsa-7680,oaep-decrypt-cyc-mean,75667114.6
rsa-7680,oaep-decrypt-persec,35.6
rsa-7680,size-key-bits,7680
rsa-7680,size-signature-bytes,960
rsa-15360,key-size,15360
rsa-15360,keygen-iters,100
rsa-15360,keygen-wall-median-ns,41852555608.0
rsa-15360,keygen-wall-mean-ns,49380804441.2
rsa-15360,keygen-wall-std-ns,36112963924.9
rsa-15360,keygen-wall-p95-ns,125990592484.0
rsa-15360,keygen-wall-p99-ns,156049779113.0
rsa-15360,keygen-wall-ci95lo-ns,42302663512.0
rsa-15360,keygen-wall-ci95hi-ns,56458945370.5
rsa-15360,keygen-cyc-median,112499665632.0
rsa-15360,keygen-cyc-mean,132735597325.0
rsa-15360,keygen-persec,0.0
rsa-15360,pss-sign-iters,100
rsa-15360,pss-sign-wall-median-ns,151943116.0
rsa-15360,pss-sign-wall-mean-ns,152042562.6
rsa-15360,pss-sign-wall-std-ns,1374617.6
rsa-15360,pss-sign-wall-p95-ns,152092259.0
rsa-15360,pss-sign-wall-p99-ns,159761307.0
rsa-15360,pss-sign-wall-ci95lo-ns,151773137.5
rsa-15360,pss-sign-wall-ci95hi-ns,152311987.6
rsa-15360,pss-sign-cyc-median,408423012.0
rsa-15360,pss-sign-cyc-mean,408690322.7
rsa-15360,pss-sign-persec,6.6
rsa-15360,pss-verify-iters,100
rsa-15360,pss-verify-wall-median-ns,669529.0
rsa-15360,pss-verify-wall-mean-ns,669238.3
rsa-15360,pss-verify-wall-std-ns,3288.4
rsa-15360,pss-verify-wall-p95-ns,672971.0
rsa-15360,pss-verify-wall-p99-ns,675166.0
rsa-15360,pss-verify-wall-ci95lo-ns,668593.8
